example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,min_fs112_verifier_confidence,fs112_confidence_fallback,fs112_confidence_fallback_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response,_routed_row_index,latency_case,latency_sample_index,case_full_count,case_full_ratio,case_sample_count,full_total_count,sample_seed
11530,"{""choices"": ""[\""4\"", \""1\"", \""2\"", \""6\"", \""5\"", \""0\"", \""3\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, when the subtitle \""Give you a heart\"" appears, how many children are there in the video?"", ""video_id"": ""v8_VSQkPDE4""}",v8_VSQkPDE4,"In the video, when the subtitle ""Give you a heart"" appears, how many children are there in the video?","[""4"", ""1"", ""2"", ""6"", ""5"", ""0"", ""3""]",Art & Culture / Entity Perception,C,C,A,1.0,0.0,route_112,prob_margin,0.15,lt,0.025732815265655518,True,False,llm,llm_verifier_disagreement,route_112,Y,0.72,Y has higher top1_prob and lower entropy; overall confidence features favor Y despite X's small margin edge.,0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has higher top1_prob and lower entropy; overall confidence features favor Y despite X's small margin edge.""}",11530,case3_low_confidence_disagree,11,2192,0.1807387863,30,12128,2026
11691,"{""choices"": ""[\""Fill out the form\"", \""Add a byline\"", \""Submit a request\"", \""Update the account\"", \""Sign the document\"", \""Annotate the images\"", \""Proofread the text\""]"", ""correct_choice"": ""B"", ""question"": ""What is the protagonist doing at 21 minutes and 37 seconds in the video?"", ""video_id"": ""wdENhL-FxOs""}",wdENhL-FxOs,What is the protagonist doing at 21 minutes and 37 seconds in the video?,"[""Fill out the form"", ""Add a byline"", ""Submit a request"", ""Update the account"", ""Sign the document"", ""Annotate the images"", ""Proofread the text""]",GUI / Event Perception,B,B,E,1.0,0.0,route_112,prob_margin,0.15,lt,0.10126879811286926,True,False,llm,llm_verifier_disagreement,route_224,Y,0.72,"Y has higher top1_prob and lower entropy, indicating stronger overall confidence despite a slightly smaller margin.",0.0,False,,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has higher top1_prob and lower entropy, indicating stronger overall confidence despite a slightly smaller margin.""}",11691,case3_low_confidence_disagree,12,2192,0.1807387863,30,12128,2026
588,"{""choices"": ""[\""red\"", \""green\"", \""purple\"", \""white\"", \""orange\"", \""blue\"", \""yellow\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, when two cows are eating grass in the cowshed, what color is the rope on the right?"", ""video_id"": ""5D8TBicNIb8""}",5D8TBicNIb8,"In the video, when two cows are eating grass in the cowshed, what color is the rope on the right?","[""red"", ""green"", ""purple"", ""white"", ""orange"", ""blue"", ""yellow""]",Humor/funny / Entity Perception,F,A,F,0.0,1.0,route_224,prob_margin,0.15,lt,0.03803670406341553,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has higher top1_prob and prob_margin, plus lower entropy, indicating stronger confidence.",0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and prob_margin, plus lower entropy, indicating stronger confidence.""}",588,case3_low_confidence_disagree,13,2192,0.1807387863,30,12128,2026
4932,"{""choices"": ""[\""Lower right\"", \""Upper right\"", \""Upper left\"", \""Far left\"", \""Right\"", \""Center\"", \""Left\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, when the protagonist is introducing the environment, on which side of the screen is the boat?"", ""video_id"": ""BV1cx4y1Q7rX""}",BV1cx4y1Q7rX,"In the video, when the protagonist is introducing the environment, on which side of the screen is the boat?","[""Lower right"", ""Upper right"", ""Upper left"", ""Far left"", ""Right"", ""Center"", ""Left""]",Animal & Pet / Entity Cognition,G,G,A,1.0,0.0,route_112,prob_margin,0.15,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,"X has higher top1_prob and prob_margin, with lower entropy than Y.",0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has higher top1_prob and prob_margin, with lower entropy than Y.""}",4932,case3_low_confidence_disagree,14,2192,0.1807387863,30,12128,2026
2998,"{""choices"": ""[\""5 times\"", \""7 times\"", \""2 times\"", \""3 times\"", \""6 times\"", \""4 times.\"", \""8 times\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, when the protagonist came out of the elevator, how many times did he use the scope when shooting the enemy?"", ""video_id"": ""BV1Ji4y1r7zG""}",BV1Ji4y1r7zG,"In the video, when the protagonist came out of the elevator, how many times did he use the scope when shooting the enemy?","[""5 times"", ""7 times"", ""2 times"", ""3 times"", ""6 times"", ""4 times."", ""8 times""]",Embodied Expert / Entity Perception,F,C,E,0.0,0.0,tie,prob_margin,0.15,lt,0.06435500085353851,True,False,llm,llm_verifier_disagreement,route_112,X,0.74,"X has stronger confidence overall: higher top1_prob and margin, plus lower entropy than Y.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.74,""reason"":""X has stronger confidence overall: higher top1_prob and margin, plus lower entropy than Y.""}",2998,case3_low_confidence_disagree,15,2192,0.1807387863,30,12128,2026
1102,"{""choices"": ""[\""5 rows\"", \""6 rows\"", \""5 lines\"", \""7 rows\"", \""8 rows\"", \""4 lines\"", \""3 lines\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, when introducing the species discovered by David, there are several lines of text on the monument:"", ""video_id"": ""B5xoXUPXy7I""}",B5xoXUPXy7I,"In the video, when introducing the species discovered by David, there are several lines of text on the monument:","[""5 rows"", ""6 rows"", ""5 lines"", ""7 rows"", ""8 rows"", ""4 lines"", ""3 lines""]",Animal & Pet / Text Perception,B,A,B,0.0,1.0,route_224,prob_margin,0.15,lt,0.14782074093818665,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has higher top1_prob and a much larger prob_margin, while entropy is similar.",0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and a much larger prob_margin, while entropy is similar.""}",1102,case3_low_confidence_disagree,16,2192,0.1807387863,30,12128,2026
11813,"{""choices"": ""[\""[5:00, 6:00]\"", \""[3:45, 4:50]\"", \""[3:23, 4:29]\"", \""[1:45, 2:50]\"", \""[4:00, 5:10]\"", \""[4:15, 5:20]\"", \""[3:00, 4:00]\"", \""[2:15, 3:30]\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, which of the following time periods accurately represents the time when the kitchen staff at the Hashimoto store was preparing the ingredients for fried rice?"", ""video_id"": ""xtJeKSDD0ho""}",xtJeKSDD0ho,"In the video, which of the following time periods accurately represents the time when the kitchen staff at the Hashimoto store was preparing the ingredients for fried rice?","[""[5:00, 6:00]"", ""[3:45, 4:50]"", ""[3:23, 4:29]"", ""[1:45, 2:50]"", ""[4:00, 5:10]"", ""[4:15, 5:20]"", ""[3:00, 4:00]"", ""[2:15, 3:30]""]",Art & Culture / Time Perception,C,D,C,0.0,1.0,route_224,prob_margin,0.15,lt,0.10539765655994415,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,X has higher top1_prob and a clear prob_margin advantage; entropy is slightly better too.,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has higher top1_prob and a clear prob_margin advantage; entropy is slightly better too.""}",11813,case3_low_confidence_disagree,17,2192,0.1807387863,30,12128,2026
2391,"{""choices"": ""[\""Processed Foods\"", \""Artisanal Cheeses\"", \""Baked Goods\"", \""Frozen Desserts\"", \""Packaged Snacks\"", \""Fermented Drinks\"", \""Canned Vegetables\""]"", ""correct_choice"": ""A"", ""question"": ""What product license did the player buy at the Grand Bazaar after changing the location of the bread with one day left on its shelf life in the video?"", ""video_id"": ""BV1DE421w7Q5""}",BV1DE421w7Q5,What product license did the player buy at the Grand Bazaar after changing the location of the bread with one day left on its shelf life in the video?,"[""Processed Foods"", ""Artisanal Cheeses"", ""Baked Goods"", ""Frozen Desserts"", ""Packaged Snacks"", ""Fermented Drinks"", ""Canned Vegetables""]",Electonic/Social Gaming / Entity Perception,A,C,B,0.0,0.0,tie,prob_margin,0.15,lt,0.04696249961853027,True,False,llm,llm_verifier_disagreement,route_112,Y,0.93,"Y has much stronger confidence across all features, especially margin and lower entropy.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.93,""reason"":""Y has much stronger confidence across all features, especially margin and lower entropy.""}",2391,case3_low_confidence_disagree,18,2192,0.1807387863,30,12128,2026
9607,"{""choices"": ""[\""On the front of the protagonist's head.\"", \""On both sides of the protagonist's head.\"", \""On the top of the protagonist's head.\"", \""On the left side of the protagonist's head.\"", \""On the back of the protagonist's head.\"", \""On the right side of the protagonist's head.\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, on which side of the protagonist's head is the braided hair?"", ""video_id"": ""YtX1-neud9s""}",YtX1-neud9s,"In the video, on which side of the protagonist's head is the braided hair?","[""On the front of the protagonist's head."", ""On both sides of the protagonist's head."", ""On the top of the protagonist's head."", ""On the left side of the protagonist's head."", ""On the back of the protagonist's head."", ""On the right side of the protagonist's head.""]",Sports & Exercise / Entity Cognition,D,E,D,0.0,1.0,route_224,prob_margin,0.15,lt,0.051065653562545776,True,False,llm,llm_verifier_disagreement,route_112,X,0.79,"X has clearly stronger confidence: higher top1_prob and much larger margin, with slightly lower entropy.",0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.79,""reason"":""X has clearly stronger confidence: higher top1_prob and much larger margin, with slightly lower entropy.""}",9607,case3_low_confidence_disagree,19,2192,0.1807387863,30,12128,2026
10567,"{""choices"": ""[\""toy blaster\"", \""flashlight\"", \""handheld device\"", \""prop weapon\"", \""pistol\"", \""water gun\"", \""walkie-talkie\""]"", ""correct_choice"": ""E"", ""question"": ""What is the man in black clothes and a white hat holding in his hand in the video?"", ""video_id"": ""jjnJTPD5eNY""}",jjnJTPD5eNY,What is the man in black clothes and a white hat holding in his hand in the video?,"[""toy blaster"", ""flashlight"", ""handheld device"", ""prop weapon"", ""pistol"", ""water gun"", ""walkie-talkie""]",Music & TV show / Entity Perception,E,E,F,1.0,0.0,route_112,prob_margin,0.15,lt,0.04229879379272461,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has higher top1_prob and a much larger prob_margin, with lower entropy, so it looks more confident overall.",0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and a much larger prob_margin, with lower entropy, so it looks more confident overall.""}",10567,case3_low_confidence_disagree,20,2192,0.1807387863,30,12128,2026
3276,"{""choices"": ""[\""One element\"", \""Seven elements\"", \""Six elements\"", \""Two elements\"", \""Five elements.\"", \""Four elements\"", \""Three elements\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, when the subtitles mention \""If the wall color is too dark\"", how many lines of text are there in the upper left corner of the screen?"", ""video_id"": ""BV1M8411S7je""}",BV1M8411S7je,"In the video, when the subtitles mention ""If the wall color is too dark"", how many lines of text are there in the upper left corner of the screen?","[""One element"", ""Seven elements"", ""Six elements"", ""Two elements"", ""Five elements."", ""Four elements"", ""Three elements""]",Life Record / Text Perception,E,D,C,0.0,0.0,tie,prob_margin,0.15,lt,0.027511030435562134,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly stronger confidence on top1_prob and margin, with similar entropy.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly stronger confidence on top1_prob and margin, with similar entropy.""}",3276,case3_low_confidence_disagree,21,2192,0.1807387863,30,12128,2026
10845,"{""choices"": ""[\""Observing the cows, feeding habits, tail movement, \\\""scientific\\\"" technique: evaluation of the well-being of beef cattle\"", \""Examining the cows, social interactions, neck flexibility, \\\""veterinary\\\"" skill: insight into the relaxation of beef cattle\"", \""Evaluating the cows, grazing behavior, skin color, \\\""specialist\\\"" insight: assessment of the comfort of beef cattle\"", \""Considering the cows, vocalizations, coat shine, \\\""agricultural\\\"" expertise: judgment of the stress levels in beef cattle\"", \""Analyzing the cows, rumination frequency, hoof condition, \\\""technical\\\"" knowledge: understanding of the tranquility of beef cattle\"", \""Inspecting the cows, standing posture, ear position, \\\""professional\\\"" approach: analysis of the contentment of beef cattle\"", \""Looking at the cows, sleeping posture, eyes and nose, \\\""expert\\\"" knowledge: understanding of the health of beef cattle\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, Li Runsheng talked about how to tell whether beef cattle are comfortable or not?"", ""video_id"": ""m3FrDFFwDCE""}",m3FrDFFwDCE,"In the video, Li Runsheng talked about how to tell whether beef cattle are comfortable or not?","[""Observing the cows, feeding habits, tail movement, \""scientific\"" technique: evaluation of the well-being of beef cattle"", ""Examining the cows, social interactions, neck flexibility, \""veterinary\"" skill: insight into the relaxation of beef cattle"", ""Evaluating the cows, grazing behavior, skin color, \""specialist\"" insight: assessment of the comfort of beef cattle"", ""Considering the cows, vocalizations, coat shine, \""agricultural\"" expertise: judgment of the stress levels in beef cattle"", ""Analyzing the cows, rumination frequency, hoof condition, \""technical\"" knowledge: understanding of the tranquility of beef cattle"", ""Inspecting the cows, standing posture, ear position, \""professional\"" approach: analysis of the contentment of beef cattle"", ""Looking at the cows, sleeping posture, eyes and nose, \""expert\"" knowledge: understanding of the health of beef cattle""]",Life Record / Event Cognition,G,F,E,0.0,0.0,tie,prob_margin,0.15,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.84,"Y has much stronger confidence signals: higher top1_prob, large prob_margin, and lower entropy.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.84,""reason"":""Y has much stronger confidence signals: higher top1_prob, large prob_margin, and lower entropy.""}",10845,case3_low_confidence_disagree,22,2192,0.1807387863,30,12128,2026
5043,"{""choices"": ""[\""Because Gauss was about to finish his combo with a yellow card\"", \""Because Xili hoped Gauss would draw a special power card\"", \""Because Gauss was one step away from getting all purple cards\"", \""Because he knew Gauss needed a blue card to lose\"", \""Because the last card Gauss needed was a wild card\"", \""Because he wanted to see if Gauss would draw a red card\"", \""Because he was one green card away from winning\"", \""Because he thought Gauss might draw a penalty card\""]"", ""correct_choice"": ""G"", ""question"": ""In the last round of the video, why did Xili look forward to watching Gauss draw the last card?"", ""video_id"": ""BV1dc411r7Cf""}",BV1dc411r7Cf,"In the last round of the video, why did Xili look forward to watching Gauss draw the last card?","[""Because Gauss was about to finish his combo with a yellow card"", ""Because Xili hoped Gauss would draw a special power card"", ""Because Gauss was one step away from getting all purple cards"", ""Because he knew Gauss needed a blue card to lose"", ""Because the last card Gauss needed was a wild card"", ""Because he wanted to see if Gauss would draw a red card"", ""Because he was one green card away from winning"", ""Because he thought Gauss might draw a penalty card""]",Electonic/Social Gaming / Entity Cognition,G,D,C,0.0,0.0,tie,prob_margin,0.15,lt,0.10650184750556946,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,X has higher top1_prob and a much larger margin; Y is weaker on all confidence signals.,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has higher top1_prob and a much larger margin; Y is weaker on all confidence signals.""}",5043,case3_low_confidence_disagree,23,2192,0.1807387863,30,12128,2026
2842,"{""choices"": ""[\""Five\"", \""Two\"", \""One\"", \""Zero\"", \""Four\"", \""Three\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, when the protagonist was marinating spareribs, how many chopsticks appeared on the chopping board?"", ""video_id"": ""BV1HK411b7TU""}",BV1HK411b7TU,"In the video, when the protagonist was marinating spareribs, how many chopsticks appeared on the chopping board?","[""Five"", ""Two"", ""One"", ""Zero"", ""Four"", ""Three""]",Life Record / Entity Perception,B,B,D,1.0,0.0,route_112,prob_margin,0.15,lt,0.043284595012664795,True,False,llm,llm_verifier_disagreement,route_112,X,0.72,X has higher top1_prob and much larger margin; entropy is only slightly better for Y.,0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.72,""reason"":""X has higher top1_prob and much larger margin; entropy is only slightly better for Y.""}",2842,case3_low_confidence_disagree,24,2192,0.1807387863,30,12128,2026
10257,"{""choices"": ""[\""Reviewing the discussion notes\"", \""Politely acknowledging the points\"", \""Calmly explaining the details\"", \""Taking a moment to reflect\"", \""Passionately telling the story\"", \""Silently listening to the arguments\"", \""Looking at the audience with interest\"", \""Nodding in agreement\""]"", ""correct_choice"": ""E"", ""question"": ""At [[15:24]] in the video, what is the person on the left side of the picture doing?"", ""video_id"": ""fmZJ7lhroA8""}",fmZJ7lhroA8,"At [[15:24]] in the video, what is the person on the left side of the picture doing?","[""Reviewing the discussion notes"", ""Politely acknowledging the points"", ""Calmly explaining the details"", ""Taking a moment to reflect"", ""Passionately telling the story"", ""Silently listening to the arguments"", ""Looking at the audience with interest"", ""Nodding in agreement""]",News / Time Perception,E,D,A,0.0,0.0,tie,prob_margin,0.15,lt,0.0,True,False,llm,llm_verifier_disagreement,route_224,X,0.53,Slight edge from lower normalized entropy; top1 is nearly tied.,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.53,""reason"":""Slight edge from lower normalized entropy; top1 is nearly tied.""}",10257,case3_low_confidence_disagree,25,2192,0.1807387863,30,12128,2026
10548,"{""choices"": ""[\""Six times\"", \""Nine times\"", \""Seven times\"", \""Ten times\"", \""Eleven times\"", \""Eight times\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, how many times did the protagonist in a suit comb the customer's hair with a comb?"", ""video_id"": ""jitTaGc3Iyo""}",jitTaGc3Iyo,"In the video, how many times did the protagonist in a suit comb the customer's hair with a comb?","[""Six times"", ""Nine times"", ""Seven times"", ""Ten times"", ""Eleven times"", ""Eight times""]",Humor/funny / Event Perception,B,F,C,0.0,0.0,tie,prob_margin,0.15,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.56,"Y has the stronger prob_margin, while the other signals are nearly tied.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.56,""reason"":""Y has the stronger prob_margin, while the other signals are nearly tied.""}",10548,case3_low_confidence_disagree,26,2192,0.1807387863,30,12128,2026
5413,"{""choices"": ""[\""Wei Shui Lin\"", \""Wei Shui Chen\"", \""Wei Shui Li\"", \""Wei Shui Cui\"", \""Wei Shui Fang\"", \""Wei Shui Zhang\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, what is the name of Fang Aiju’s spouse?"", ""video_id"": ""BV1i5411m7pg""}",BV1i5411m7pg,"In the video, what is the name of Fang Aiju’s spouse?","[""Wei Shui Lin"", ""Wei Shui Chen"", ""Wei Shui Li"", ""Wei Shui Cui"", ""Wei Shui Fang"", ""Wei Shui Zhang""]",Electonic/Social Gaming / Entity Cognition,D,B,A,0.0,0.0,tie,prob_margin,0.15,lt,0.03793036937713623,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,X has higher top1_prob and much larger prob_margin; entropy is only slightly better for Y.,0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has higher top1_prob and much larger prob_margin; entropy is only slightly better for Y.""}",5413,case3_low_confidence_disagree,27,2192,0.1807387863,30,12128,2026
8906,"{""choices"": ""[\""teddy\"", \""fox\"", \""kitten\"", \""cub\"", \""puppy\"", \""leopard\"", \""baby\"", \""giraffe\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, from the first-person perspective of the protagonist, what did the protagonist's sister buy in the gift shop?"", ""video_id"": ""SDqeABafMX8""}",SDqeABafMX8,"In the video, from the first-person perspective of the protagonist, what did the protagonist's sister buy in the gift shop?","[""teddy"", ""fox"", ""kitten"", ""cub"", ""puppy"", ""leopard"", ""baby"", ""giraffe""]",Life Record / Event Perception,G,H,A,0.0,0.0,tie,prob_margin,0.15,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.98,Y has much stronger confidence features across all runs.,0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.98,""reason"":""Y has much stronger confidence features across all runs.""}",8906,case3_low_confidence_disagree,28,2192,0.1807387863,30,12128,2026
6693,"{""choices"": ""[\""Windy Evening\"", \""Drizzly Night\"", \""Overcast Day\"", \""Cloudy Afternoon\"", \""Misty Dusk\"", \""Sunny Break\"", \""Rainy Day\"", \""Foggy Morning\""]"", ""correct_choice"": ""G"", ""question"": ""What was the weather like in the background when the protagonist of the video was introducing the church?"", ""video_id"": ""BV1u94y1b7FE""}",BV1u94y1b7FE,What was the weather like in the background when the protagonist of the video was introducing the church?,"[""Windy Evening"", ""Drizzly Night"", ""Overcast Day"", ""Cloudy Afternoon"", ""Misty Dusk"", ""Sunny Break"", ""Rainy Day"", ""Foggy Morning""]",Art & Culture / Scene Perception,G,C,D,0.0,0.0,tie,prob_margin,0.15,lt,0.1322357952594757,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,Y has higher top1_prob and a notably larger prob_margin; entropy is essentially tied.,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and a notably larger prob_margin; entropy is essentially tied.""}",6693,case3_low_confidence_disagree,29,2192,0.1807387863,30,12128,2026
