example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,gate_fs,challenger_fs,default_gate_value,default_low_confidence,default_challenger_agree,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,min_fs112_verifier_confidence,fs112_confidence_fallback,fs112_confidence_fallback_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response,_routed_row_index,latency_case,latency_sample_index,case_full_count,case_full_ratio,case_sample_count,full_total_count,sample_seed
605,"{""choices"": ""[\""Her right leg\"", \""Her right arm\"", \""Her wrist\"", \""Her left arm\""]"", ""correct_choice"": ""B"", ""question"": ""There is a song in which the singer wears a green bikini and has a piece of fabric tied around her body. Where is the green fabric tied to?"", ""video_id"": ""rk24OUu_kJQ""}",rk24OUu_kJQ,There is a song in which the singer wears a green bikini and has a piece of fabric tied around her body. Where is the green fabric tied to?,"[""Her right leg"", ""Her right arm"", ""Her wrist"", ""Her left arm""]",entity recognition,B,A,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.08306390047073364,True,False,0.08306390047073364,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has higher top1_prob and prob_margin, with slightly lower entropy, so it looks more confident overall.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and prob_margin, with slightly lower entropy, so it looks more confident overall.""}",605,case3_low_confidence_disagree,20,150,0.2029769959,30,739,2026
182,"{""choices"": ""[\""Thomas\"", \""No one\"", \""Staffan\"", \""Ammar\""]"", ""correct_choice"": ""C"", ""question"": ""Among the three vloggers, ___ has the most normal night."", ""video_id"": ""JPPMz8fEml0""}",JPPMz8fEml0,"Among the three vloggers, ___ has the most normal night.","[""Thomas"", ""No one"", ""Staffan"", ""Ammar""]",reasoning,C,A,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.08628654479980469,True,False,0.08628654479980469,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has higher top1_prob and a larger prob_margin, with slightly lower entropy, so it looks more confident overall.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and a larger prob_margin, with slightly lower entropy, so it looks more confident overall.""}",182,case3_low_confidence_disagree,21,150,0.2029769959,30,739,2026
625,"{""choices"": ""[\""Orange\"", \""Red\"", \""Black\"", \""Blue\""]"", ""correct_choice"": ""A"", ""question"": ""What is the color of the vlogger's sunglasses frame?"", ""video_id"": ""tH_5YbklevQ""}",tH_5YbklevQ,What is the color of the vlogger's sunglasses frame?,"[""Orange"", ""Red"", ""Black"", ""Blue""]",entity recognition,A,A,B,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.12875095009803772,True,False,0.12875095009803772,True,False,llm,llm_verifier_disagreement,route_112,X,0.84,X has higher top1_prob and much larger margin; entropy also favors X.,0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.84,""reason"":""X has higher top1_prob and much larger margin; entropy also favors X.""}",625,case3_low_confidence_disagree,22,150,0.2029769959,30,739,2026
570,"{""choices"": ""[\""Upper left corner\"", \""Lower left corner\"", \""Upper right corner\"", \""Lower right corner\""]"", ""correct_choice"": ""C"", ""question"": ""When the black screen appears on the stage for the first time, from the perspective of the audience, from which direction does Aladdin appear?"", ""video_id"": ""o-gLbgpzCc8""}",o-gLbgpzCc8,"When the black screen appears on the stage for the first time, from the perspective of the audience, from which direction does Aladdin appear?","[""Upper left corner"", ""Lower left corner"", ""Upper right corner"", ""Lower right corner""]",event understanding,C,B,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.0,True,False,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.84,"Y has substantially higher top1_prob and prob_margin, with slightly lower entropy, so it looks more reliable.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.84,""reason"":""Y has substantially higher top1_prob and prob_margin, with slightly lower entropy, so it looks more reliable.""}",570,case3_low_confidence_disagree,23,150,0.2029769959,30,739,2026
721,"{""choices"": ""[\""1\"", \""4\"", \""2\"", \""3\""]"", ""correct_choice"": ""C"", ""question"": ""How many arches are there on the overpass?"", ""video_id"": ""wgBlACG927Y""}",wgBlACG927Y,How many arches are there on the overpass?,"[""1"", ""4"", ""2"", ""3""]",entity recognition,C,D,C,0.0,1.0,route_224,prob_margin,0.3,lt,224,112,0.050886720418930054,True,False,0.050886720418930054,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has higher top1_prob and much larger prob_margin, with slightly lower entropy.",0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and much larger prob_margin, with slightly lower entropy.""}",721,case3_low_confidence_disagree,24,150,0.2029769959,30,739,2026
718,"{""choices"": ""[\""KFC\"", \""McDonald's\"", \""Burger King\"", \""Pizza Hut\""]"", ""correct_choice"": ""B"", ""question"": ""After watching the acrobatic show, which restaurant do the vloggers go to?"", ""video_id"": ""wgBlACG927Y""}",wgBlACG927Y,"After watching the acrobatic show, which restaurant do the vloggers go to?","[""KFC"", ""McDonald's"", ""Burger King"", ""Pizza Hut""]",event understanding,B,B,A,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.15484285354614258,True,False,0.15484285354614258,True,False,llm,llm_verifier_disagreement,route_112,Y,0.79,"Y has higher top1_prob and margin, with lower entropy, so it looks more confident overall.",0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.79,""reason"":""Y has higher top1_prob and margin, with lower entropy, so it looks more confident overall.""}",718,case3_low_confidence_disagree,25,150,0.2029769959,30,739,2026
632,"{""choices"": ""[\""Mall\"", \""Hotel\"", \""Subway Station\"", \""Airport\""]"", ""correct_choice"": ""B"", ""question"": ""Where does the vlogger go after leaving the church?"", ""video_id"": ""tH_5YbklevQ""}",tH_5YbklevQ,Where does the vlogger go after leaving the church?,"[""Mall"", ""Hotel"", ""Subway Station"", ""Airport""]",event understanding,B,A,B,0.0,1.0,route_224,prob_margin,0.3,lt,224,112,0.054559916257858276,True,False,0.054559916257858276,True,False,llm,llm_verifier_disagreement,route_112,X,0.72,X has higher top1_prob and much larger prob_margin; entropy is slightly worse but overall confidence favors X.,0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.72,""reason"":""X has higher top1_prob and much larger prob_margin; entropy is slightly worse but overall confidence favors X.""}",632,case3_low_confidence_disagree,26,150,0.2029769959,30,739,2026
76,"{""choices"": ""[\""2\"", \""3\"", \""5\"", \""4\""]"", ""correct_choice"": ""D"", ""question"": ""There are ___  awards related to the club."", ""video_id"": ""7HjNIPIgUg4""}",7HjNIPIgUg4,There are ___  awards related to the club.,"[""2"", ""3"", ""5"", ""4""]",event understanding,D,D,B,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.043156176805496216,True,False,0.043156176805496216,True,False,llm,llm_verifier_disagreement,route_112,Y,0.72,"Y has stronger confidence signals: higher top1_prob, larger margin, and lower entropy.",0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has stronger confidence signals: higher top1_prob, larger margin, and lower entropy.""}",76,case3_low_confidence_disagree,27,150,0.2029769959,30,739,2026
433,"{""choices"": ""[\""Six\"", \""Three\"", \""Five\"", \""Eight\""]"", ""correct_choice"": ""A"", ""question"": ""How many people, including the vlogger himself, have lunch together on the first day?"", ""video_id"": ""_T2Avd3tFHc""}",_T2Avd3tFHc,"How many people, including the vlogger himself, have lunch together on the first day?","[""Six"", ""Three"", ""Five"", ""Eight""]","event understanding, entity recognition",A,C,A,0.0,1.0,route_224,prob_margin,0.3,lt,224,112,0.0,True,False,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has higher top1_prob and prob_margin, with slightly lower entropy than Y.",0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has higher top1_prob and prob_margin, with slightly lower entropy than Y.""}",433,case3_low_confidence_disagree,28,150,0.2029769959,30,739,2026
465,"{""choices"": ""[\""Green\"", \""Dark blue\"", \""Bright red\"", \""Yellow\""]"", ""correct_choice"": ""D"", ""question"": ""What color of coat does Melania Trump wear for the meeting that is hosted at Helsinki, Finland?"", ""video_id"": ""aJI8XTa_DII""}",aJI8XTa_DII,"What color of coat does Melania Trump wear for the meeting that is hosted at Helsinki, Finland?","[""Green"", ""Dark blue"", ""Bright red"", ""Yellow""]","entity recognition, key information retrieval",D,D,B,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.11785057187080383,True,False,0.11785057187080383,True,False,llm,llm_verifier_disagreement,route_112,X,0.74,X has stronger top1 probability and much larger margin; entropy is only slightly worse.,0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.74,""reason"":""X has stronger top1 probability and much larger margin; entropy is only slightly worse.""}",465,case3_low_confidence_disagree,29,150,0.2029769959,30,739,2026
