example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,gate_fs,challenger_fs,default_gate_value,default_low_confidence,default_challenger_agree,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,min_fs112_verifier_confidence,fs112_confidence_fallback,fs112_confidence_fallback_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response,_routed_row_index,latency_case,latency_sample_index,case_full_count,case_full_ratio,case_sample_count,full_total_count,sample_seed,sample_uid,fs224_mean_ms,fs224_median_ms,fs224_p90_ms,fs224_std_ms,fs224_repeats_ms,fs224_error,fs224_cache_build_ms_for_video,fs112_mean_ms,fs112_median_ms,fs112_p90_ms,fs112_std_ms,fs112_repeats_ms,fs112_error,fs112_cache_build_ms_for_video,verifier_mean_ms,verifier_median_ms,verifier_p90_ms,verifier_std_ms,verifier_repeats_ms,verifier_error
165,"{""choices"": ""[\""Two teenage males\"", \""Two teenage females\"", \""Two elderly females\"", \""A teenage female, a teenage male\""]"", ""correct_choice"": ""B"", ""question"": ""Who is the earliest character in the entire video?"", ""video_id"": ""FaV0tIaWWEg""}",FaV0tIaWWEg,Who is the earliest character in the entire video?,"[""Two teenage males"", ""Two teenage females"", ""Two elderly females"", ""A teenage female, a teenage male""]",entity recognition,B,C,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.25208401679992676,True,False,0.25208401679992676,True,False,llm,llm_verifier_disagreement,route_112,X,0.57,"X has slightly higher top1_prob and prob_margin, and lower entropy, so it is marginally more confident overall.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.57,""reason"":""X has slightly higher top1_prob and prob_margin, and lower entropy, so it is marginally more confident overall.""}",165,case3_low_confidence_disagree,3,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_63,381.087696000274,380.5214390004039,380.5214390004039,7.284902980095848,"[390.2794850000646, 380.5214390004039, 372.46216400035337]",,31861.491536000358,714.9153053333066,868.5837450002509,868.5837450002509,218.4359017332858,"[870.1605389996985, 406.0016319999704, 868.5837450002509]",,23804.7713499991,,,,,,
553,"{""choices"": ""[\""NEW LAWSUIT ACCUSES DIDDY OF AIDING ANDABETTING HIS SON IN SEX ASSAULT ON A YACHT\"", \""FIGHTS FOR HER SON'S RETURN HOME\"", \""TOURISTS FLOCK TO LOCATIONS ALONGTHE SOLAR ECLIPSE PATH OF TOTALITY\"", \""MOTHER OF HOSTAGE TAKEN BY HAMAS FIGHTS FOR HER SON'S RETURN HOME\""]"", ""correct_choice"": ""A"", ""question"": ""What events does the reporter, who is wearing a yellow dress, report about in the restaurant?"", ""video_id"": ""moALQl818ZY""}",moALQl818ZY,"What events does the reporter, who is wearing a yellow dress, report about in the restaurant?","[""NEW LAWSUIT ACCUSES DIDDY OF AIDING ANDABETTING HIS SON IN SEX ASSAULT ON A YACHT"", ""FIGHTS FOR HER SON'S RETURN HOME"", ""TOURISTS FLOCK TO LOCATIONS ALONGTHE SOLAR ECLIPSE PATH OF TOTALITY"", ""MOTHER OF HOSTAGE TAKEN BY HAMAS FIGHTS FOR HER SON'S RETURN HOME""]","entity recognition, event understanding, key information retrieval",A,D,A,0.0,1.0,route_224,prob_margin,0.3,lt,224,112,0.0,True,False,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,Y has higher top1_prob and much better prob_margin; overall confidence features favor Y despite similar entropy.,0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and much better prob_margin; overall confidence features favor Y despite similar entropy.""}",553,case3_low_confidence_disagree,4,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_64,436.2002710000373,449.15174000004754,449.15174000004754,37.86413646793024,"[384.7274940000034, 449.15174000004754, 474.72157900006096]",,78717.41350000002,520.8864903333961,613.6377550001271,613.6377550001271,238.56015070956803,"[613.6377550001271, 193.5939300001337, 755.4277859999274]",,61262.073437000254,,,,,,
660,"{""choices"": ""[\""Boss Baby\"", \""Zoey\"", \""JJ\"", \""Pablo\""]"", ""correct_choice"": ""B"", ""question"": ""Who is the third kid to slide into the pool?"", ""video_id"": ""uusf1qG_uZ4""}",uusf1qG_uZ4,Who is the third kid to slide into the pool?,"[""Boss Baby"", ""Zoey"", ""JJ"", ""Pablo""]",entity recognition,B,B,C,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.09554648399353027,True,False,0.09554648399353027,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,"X has higher top1_prob and lower entropy overall, despite Y's slightly better margin.",0.0,False,,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has higher top1_prob and lower entropy overall, despite Y's slightly better margin.""}",660,case3_low_confidence_disagree,5,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_65,423.15133500005686,423.8435349998326,423.8435349998326,3.452292114677819,"[426.9907010002498, 418.6197690000881, 423.8435349998326]",,123663.79011200025,787.9857743337197,791.2209350006378,791.2209350006378,12.19295534184028,"[791.2209350006378, 801.0362730001361, 771.7001150003853]",,93573.18530500015,,,,,,
631,"{""choices"": ""[\""Church\"", \""Hotel\"", \""Mall\"", \""Subway station\""]"", ""correct_choice"": ""A"", ""question"": ""Where does the vlogger go after crossing the street that has a no parking sign?"", ""video_id"": ""tH_5YbklevQ""}",tH_5YbklevQ,Where does the vlogger go after crossing the street that has a no parking sign?,"[""Church"", ""Hotel"", ""Mall"", ""Subway station""]","event understanding, key information retrieval",A,D,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.13605281710624695,True,False,0.13605281710624695,True,False,llm,llm_verifier_disagreement,route_112,X,0.61,"X has slightly higher top1_prob and prob_margin, with essentially similar entropy.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has slightly higher top1_prob and prob_margin, with essentially similar entropy.""}",631,case3_low_confidence_disagree,6,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_66,341.76780800013756,364.53714900017076,364.53714900017076,39.13328514174643,"[286.6991720002261, 374.0671030000158, 364.53714900017076]",,54188.753163,792.396770666528,797.881879999295,797.881879999295,23.944910681862048,"[818.5933470003874, 797.881879999295, 760.7150849999016]",,43663.886561000254,,,,,,
509,"{""choices"": ""[\""Do the laundry, wash her face, brush her teeth, comb her hair, and apply makeup\"", \""Wash her face, brush her teeth, and comb her hair\"", \""Do the laundry, wash her face, brush her teeth, and apply makeup\"", \""Do the laundry, wash her face, brush her teeth, and comb her hair\""]"", ""correct_choice"": ""D"", ""question"": ""What does the vlogger do in the washroom when she gets up?"", ""video_id"": ""gbDR39yIs3Y""}",gbDR39yIs3Y,What does the vlogger do in the washroom when she gets up?,"[""Do the laundry, wash her face, brush her teeth, comb her hair, and apply makeup"", ""Wash her face, brush her teeth, and comb her hair"", ""Do the laundry, wash her face, brush her teeth, and apply makeup"", ""Do the laundry, wash her face, brush her teeth, and comb her hair""]","event understanding, summarization",D,A,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.1312374472618103,True,False,0.1312374472618103,True,False,llm,llm_verifier_disagreement,route_224,Y,0.72,"Y has higher top1_prob and much larger prob_margin, with slightly lower entropy, so it looks more confident overall.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has higher top1_prob and much larger prob_margin, with slightly lower entropy, so it looks more confident overall.""}",509,case3_low_confidence_disagree,7,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_67,354.61019099981667,372.6959949999582,372.6959949999582,46.72157513881124,"[372.6959949999582, 290.5306089996884, 400.6039689998033]",,30749.340376999953,558.5901123331496,553.5066570000708,553.5066570000708,120.40861840184877,"[553.5066570000708, 708.5359509992486, 413.72772900012933]",,24234.451716000876,,,,,,
668,"{""choices"": ""[\""Three\"", \""Five\"", \""Six\"", \""Four\""]"", ""correct_choice"": ""B"", ""question"": ""How many dogs does Diana Vedyashinka perform with?"", ""video_id"": ""vZV2WCKMsKs""}",vZV2WCKMsKs,How many dogs does Diana Vedyashinka perform with?,"[""Three"", ""Five"", ""Six"", ""Four""]",event understanding,B,D,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.12062519788742065,True,False,0.12062519788742065,True,False,llm,llm_verifier_disagreement,route_112,Y,0.82,"Y has substantially higher top1_prob and prob_margin, with lower entropy overall.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.82,""reason"":""Y has substantially higher top1_prob and prob_margin, with lower entropy overall.""}",668,case3_low_confidence_disagree,8,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_68,439.09119733333074,433.42429000017546,433.42429000017546,29.01431613662956,"[477.1192589998918, 406.730042999925, 433.42429000017546]",,88240.39894899988,792.6897699999245,790.4736199998297,790.4736199998297,20.987369982927248,"[790.4736199998297, 819.4302669999161, 768.1654230000277]",,65930.46435399992,,,,,,
374,"{""choices"": ""[\""Pink\"", \""Black\"", \""White\"", \""Blue\""]"", ""correct_choice"": ""A"", ""question"": ""What color of the jacket does Sophia wear when she sees the crane status?"", ""video_id"": ""USfvmoalqsw""}",USfvmoalqsw,What color of the jacket does Sophia wear when she sees the crane status?,"[""Pink"", ""Black"", ""White"", ""Blue""]","event understanding, entity recognition",A,A,D,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.22129854559898376,True,False,0.22129854559898376,True,False,llm,llm_verifier_disagreement,route_224,X,0.62,"X has higher top1_prob and prob_margin, and lower entropy than Y.",0.0,False,,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1_prob and prob_margin, and lower entropy than Y.""}",374,case3_low_confidence_disagree,9,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_69,335.8774893332945,374.1426579999825,374.1426579999825,67.02466101723009,"[241.64303799989284, 391.84677200000806, 374.1426579999825]",,107440.16310400002,348.71247100030206,358.086820000608,358.086820000608,31.847818927644582,"[358.086820000608, 305.8740639999087, 382.17652900038956]",,80956.18729299985,,,,,,
546,"{""choices"": ""[\""Get the ball\"", \""High fives\"", \""Kick the ball\"", \""Shooting\""]"", ""correct_choice"": ""A"", ""question"": ""What are the actions of people in the first picture in the The Five Thing #4?"", ""video_id"": ""moALQl818ZY""}",moALQl818ZY,What are the actions of people in the first picture in the The Five Thing #4?,"[""Get the ball"", ""High fives"", ""Kick the ball"", ""Shooting""]",entity recognition,A,A,B,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.036759257316589355,True,False,0.036759257316589355,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly higher top1_prob and prob_margin, with marginally lower entropy.",0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1_prob and prob_margin, with marginally lower entropy.""}",546,case3_low_confidence_disagree,10,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_70,411.7501236667067,425.23369200000616,425.23369200000616,26.678448027439092,"[425.23369200000616, 374.49187800007167, 435.5248010000423]",,78717.41350000002,781.2574623336938,785.8860590004042,785.8860590004042,7.0806330231818775,"[785.8860590004042, 771.2532280002051, 786.633100000472]",,61262.073437000254,,,,,,
622,"{""choices"": ""[\""Red\"", \""Black\"", \""Dark blue\"", \""White\""]"", ""correct_choice"": ""C"", ""question"": ""What color hat is the person communicating with the vlogger wearing before entering the national monument?"", ""video_id"": ""tH_5YbklevQ""}",tH_5YbklevQ,What color hat is the person communicating with the vlogger wearing before entering the national monument?,"[""Red"", ""Black"", ""Dark blue"", ""White""]",entity recognition,C,D,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.05038192868232727,True,False,0.05038192868232727,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,"X has higher top1_prob and much larger prob_margin, with slightly lower entropy than Y.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has higher top1_prob and much larger prob_margin, with slightly lower entropy than Y.""}",622,case3_low_confidence_disagree,11,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_71,382.11897933312383,384.1685809993578,384.1685809993578,4.09813569608108,"[385.78900799984694, 384.1685809993578, 376.3993490001667]",,54188.753163,774.5766766665838,772.7469089995793,772.7469089995793,18.15237796698439,"[772.7469089995793, 797.6670469997771, 753.316074000395]",,43663.886561000254,,,,,,
665,"{""choices"": ""[\""She receives a hefty fine by mistake\"", \""She goes through a breakup\"", \""She doesn't like these kids\"", \""She doesn't like her job\""]"", ""correct_choice"": ""A"", ""question"": ""Why is the daycare teacher very irritable with the kids?"", ""video_id"": ""uusf1qG_uZ4""}",uusf1qG_uZ4,Why is the daycare teacher very irritable with the kids?,"[""She receives a hefty fine by mistake"", ""She goes through a breakup"", ""She doesn't like these kids"", ""She doesn't like her job""]",reasoning,A,A,C,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.10698920488357544,True,False,0.10698920488357544,True,False,llm,llm_verifier_disagreement,route_112,X,0.62,X has higher top1_prob and a notably larger prob_margin; entropy is only slightly better for Y.,0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1_prob and a notably larger prob_margin; entropy is only slightly better for Y.""}",665,case3_low_confidence_disagree,12,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_72,425.307470000007,423.8168530000621,423.8168530000621,29.230817957721015,"[461.82979100012744, 390.2757659998315, 423.8168530000621]",,123663.79011200025,556.1425979997997,724.8908250003296,724.8908250003296,271.914266158551,"[724.8908250003296, 172.52096299944242, 771.0160059996269]",,93573.18530500015,,,,,,
666,"{""choices"": ""[\""Four\"", \""One\"", \""Three\"", \""Two\""]"", ""correct_choice"": ""A"", ""question"": ""How many \""Yes\""does Bogart get?"", ""video_id"": ""vZV2WCKMsKs""}",vZV2WCKMsKs,"How many ""Yes""does Bogart get?","[""Four"", ""One"", ""Three"", ""Two""]",event understanding,A,C,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.08034226298332214,True,False,0.08034226298332214,True,False,llm,llm_verifier_disagreement,route_224,X,0.56,"X has slightly higher top1_prob and margin, and lower entropy than Y.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.56,""reason"":""X has slightly higher top1_prob and margin, and lower entropy than Y.""}",666,case3_low_confidence_disagree,13,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_73,421.05924466659417,417.46164100004535,417.46164100004535,33.75284177004503,"[417.46164100004535, 381.6370029999234, 464.07908999981373]",,88240.39894899988,815.2294909999304,790.6065500001205,790.6065500001205,49.13867943664337,"[790.6065500001205, 771.2630989999525, 883.818823999718]",,65930.46435399992,,,,,,
39,"{""choices"": ""[\""River Politics\"", \""Electricity Tarrif Hike\"", \""Lagos Market Fire Aftermath\"", \""Drug Trafficking\""]"", ""correct_choice"": ""A"", ""question"": ""In which topic does a man wearing a beige cowboy hat, standing in front of a green podium appear while talking to a red microphone?"", ""video_id"": ""20lTg3yUrO4""}",20lTg3yUrO4,"In which topic does a man wearing a beige cowboy hat, standing in front of a green podium appear while talking to a red microphone?","[""River Politics"", ""Electricity Tarrif Hike"", ""Lagos Market Fire Aftermath"", ""Drug Trafficking""]","event understanding, entity recognition",A,C,A,0.0,1.0,route_224,prob_margin,0.3,lt,224,112,0.18620342016220093,True,False,0.18620342016220093,True,False,llm,llm_verifier_disagreement,route_112,X,0.97,"X has much stronger confidence: higher top1_prob and margin, lower entropy.",0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.97,""reason"":""X has much stronger confidence: higher top1_prob and margin, lower entropy.""}",39,case3_low_confidence_disagree,14,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_74,438.18270866662107,455.7975119996627,455.7975119996627,39.078457437667666,"[474.7402470002271, 455.7975119996627, 384.0103669999735]",,57543.06466700018,604.717618999833,644.4349940002212,644.4349940002212,82.18958337843013,"[644.4349940002212, 490.2566639993893, 679.4611989998884]",,44555.23051900036,,,,,,
314,"{""choices"": ""[\""She is in a daze\"", \""She is sleeping\"", \""She is looking at the mirror\"", \""She is playing\""]"", ""correct_choice"": ""C"", ""question"": ""What does the fairy do on a stone near a river when the doll is floating on the river?"", ""video_id"": ""SRq0weUKskM""}",SRq0weUKskM,What does the fairy do on a stone near a river when the doll is floating on the river?,"[""She is in a daze"", ""She is sleeping"", ""She is looking at the mirror"", ""She is playing""]",event understanding,C,A,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.14307019114494324,True,False,0.14307019114494324,True,False,llm,llm_verifier_disagreement,route_224,X,0.57,"X has slightly better margin and lower entropy overall, despite Y's marginally higher top1_prob.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.57,""reason"":""X has slightly better margin and lower entropy overall, despite Y's marginally higher top1_prob.""}",314,case3_low_confidence_disagree,15,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_75,408.774873333338,412.9353380003522,412.9353380003522,20.406360778054037,"[412.9353380003522, 381.9631380001738, 431.426143999488]",,42044.6450849995,846.397620666418,838.8909679997596,838.8909679997596,19.040723154299236,"[827.7553819998502, 838.8909679997596, 872.5465119996443]",,32094.839901999876,,,,,,
173,"{""choices"": ""[\""They are sleeping\"", \""They are fighting\"", \""They are mating\"", \""They are hunting\""]"", ""correct_choice"": ""A"", ""question"": ""What are the two deer seen in the first half of the video doing?"", ""video_id"": ""GcRKREorGSc""}",GcRKREorGSc,What are the two deer seen in the first half of the video doing?,"[""They are sleeping"", ""They are fighting"", ""They are mating"", ""They are hunting""]",reasoning,A,B,A,0.0,1.0,route_224,prob_margin,0.3,lt,224,112,0.26461975276470184,True,False,0.26461975276470184,True,False,llm,llm_verifier_disagreement,route_112,X,0.62,"X has slightly stronger confidence on top1_prob and margin, and lower entropy than Y.",0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has slightly stronger confidence on top1_prob and margin, and lower entropy than Y.""}",173,case3_low_confidence_disagree,16,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_76,382.6713016666569,380.2388519998203,380.2388519998203,5.432922465141689,"[390.19921100043575, 377.5758419997146, 380.2388519998203]",,74114.2984070002,792.5452630000412,794.7340610007814,794.7340610007814,38.855616691542814,"[743.9004139996541, 839.0013139996881, 794.7340610007814]",,56817.068629999994,,,,,,
73,"{""choices"": ""[\""5\"", \""3\"", \""4\"", \""2\""]"", ""correct_choice"": ""C"", ""question"": ""How many times has Ronaldo been on stage?"", ""video_id"": ""7HjNIPIgUg4""}",7HjNIPIgUg4,How many times has Ronaldo been on stage?,"[""5"", ""3"", ""4"", ""2""]",event understanding,C,B,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.2525099217891693,True,False,0.2525099217891693,True,False,llm,llm_verifier_disagreement,route_224,Y,0.82,"Y has stronger top1_prob and margin, with lower entropy overall.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.82,""reason"":""Y has stronger top1_prob and margin, with lower entropy overall.""}",73,case3_low_confidence_disagree,17,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_77,428.6800073333931,446.82220000004236,446.82220000004236,34.44170680037825,"[446.82220000004236, 380.46185000030164, 458.7559719998353]",,104501.05802000007,749.6687300002426,751.8700670007092,751.8700670007092,6.445148762861145,"[751.8700670007092, 756.2280550000651, 740.9080679999533]",,77491.37236600017,,,,,,
154,"{""choices"": ""[\""The coach wearing the denim jacket\"", \""The coach wearing the floral sweater\"", \""The coach wearing the black jacket\"", \""The coach wearing the pink dress\""]"", ""correct_choice"": ""D"", ""question"": ""Who is the first coach to turn around during the third contestant's performance?"", ""video_id"": ""EwskdNETNx8""}",EwskdNETNx8,Who is the first coach to turn around during the third contestant's performance?,"[""The coach wearing the denim jacket"", ""The coach wearing the floral sweater"", ""The coach wearing the black jacket"", ""The coach wearing the pink dress""]",event understanding,D,D,C,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.08964809775352478,True,False,0.08964809775352478,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly higher top1_prob and margin, with marginally lower entropy overall.",0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1_prob and margin, with marginally lower entropy overall.""}",154,case3_low_confidence_disagree,18,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_78,411.66546333336856,405.1810480000313,405.1810480000313,30.417445617671298,"[378.0797499998698, 451.73559200020463, 405.1810480000313]",,57541.581808000046,737.8917583331107,742.0152419999795,742.0152419999795,12.385472148991088,"[750.5727279994971, 721.0873049998554, 742.0152419999795]",,43840.13804599999,,,,,,
555,"{""choices"": ""[\""1 to another 1\"", \""1 to 3\"", \""1 to 2\"", \""1 to 2\""]"", ""correct_choice"": ""D"", ""question"": ""What is the change in the number of camera images when the scene of a woman, who is interviewed with words of 'LEBANON, NJ 5:06PM' switched?"", ""video_id"": ""moALQl818ZY""}",moALQl818ZY,"What is the change in the number of camera images when the scene of a woman, who is interviewed with words of 'LEBANON, NJ 5:06PM' switched?","[""1 to another 1"", ""1 to 3"", ""1 to 2"", ""1 to 2""]","entity recognition, key information retrieval",D,C,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.07672661542892456,True,False,0.07672661542892456,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly higher top1_prob and prob_margin, with marginally lower entropy overall.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1_prob and prob_margin, with marginally lower entropy overall.""}",555,case3_low_confidence_disagree,19,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_79,430.71952133338226,442.8655130000152,442.8655130000152,19.068524434668,"[403.7954080000645, 445.497643000067, 442.8655130000152]",,78717.41350000002,815.4504433332477,829.5798099998137,829.5798099998137,20.297517018077748,"[786.7465700001048, 829.5798099998137, 830.0249499998245]",,61262.073437000254,,,,,,
605,"{""choices"": ""[\""Her right leg\"", \""Her right arm\"", \""Her wrist\"", \""Her left arm\""]"", ""correct_choice"": ""B"", ""question"": ""There is a song in which the singer wears a green bikini and has a piece of fabric tied around her body. Where is the green fabric tied to?"", ""video_id"": ""rk24OUu_kJQ""}",rk24OUu_kJQ,There is a song in which the singer wears a green bikini and has a piece of fabric tied around her body. Where is the green fabric tied to?,"[""Her right leg"", ""Her right arm"", ""Her wrist"", ""Her left arm""]",entity recognition,B,A,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.08306390047073364,True,False,0.08306390047073364,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has higher top1_prob and prob_margin, with slightly lower entropy, so it looks more confident overall.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and prob_margin, with slightly lower entropy, so it looks more confident overall.""}",605,case3_low_confidence_disagree,20,150,0.2029769959,30,739,2026,case3_low_confidence_disagree_80,328.9654226667456,373.22221600015837,373.22221600015837,66.70153137648516,"[234.69380999995337, 378.98024200012514, 373.22221600015837]",,83046.8165289999,735.7534956666617,736.4563709998038,736.4563709998038,5.674377797160544,"[736.4563709998038, 742.3250140000164, 728.4791020001649]",,63621.27531200076,,,,,,
