example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
2040,question,gpt-5.4-mini,7_topic_reasoning/game_27,What is the protagonist of the game doing?,"[""Constructing a sandcastle on the beach"", ""Setting up a tent at a coastal campsite"", ""Exploring a cave"", ""Building a house by the seaside""]",D,"{""choices"": ""[\""Constructing a sandcastle on the beach\"", \""Setting up a tent at a coastal campsite\"", \""Exploring a cave\"", \""Building a house by the seaside\""]"", ""correct_choice"": ""D"", ""question"": ""What is the protagonist of the game doing?"", ""video_id"": ""7_topic_reasoning/game_27""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about the protagonist’s action, which usually depends on temporal context and overall scene understanding rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the protagonist’s action, which usually depends on temporal context and overall scene understanding rather than fine visual detail.""}"
2041,question,gpt-5.4-mini,7_topic_reasoning/game_28,What is the protagonist of the game doing?,"[""Building a house"", ""Building a blinking device"", ""Digging a tunnel"", ""Building a scarecrow""]",B,"{""choices"": ""[\""Building a house\"", \""Building a blinking device\"", \""Digging a tunnel\"", \""Building a scarecrow\""]"", ""correct_choice"": ""B"", ""question"": ""What is the protagonist of the game doing?"", ""video_id"": ""7_topic_reasoning/game_28""}",1.0,1.0,tie,route_112,route_112,0.86,"Asks about the protagonist’s action, which usually depends on temporal context and overall scene understanding rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Asks about the protagonist’s action, which usually depends on temporal context and overall scene understanding rather than fine visual detail.""}"
2042,question,gpt-5.4-mini,7_topic_reasoning/game_29,Where is the game protagonist setting up the armor equipment?,"[""In an open field outside"", ""In a small underground bunker"", ""Inside a large indoor building"", ""On the top of a high mountain""]",C,"{""choices"": ""[\""In an open field outside\"", \""In a small underground bunker\"", \""Inside a large indoor building\"", \""On the top of a high mountain\""]"", ""correct_choice"": ""C"", ""question"": ""Where is the game protagonist setting up the armor equipment?"", ""video_id"": ""7_topic_reasoning/game_29""}",0.0,0.0,tie,route_224,route_224,0.72,"The question asks about a specific visual detail/location of armor equipment setup, which likely needs clearer spatial detail.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.72,""reason"":""The question asks about a specific visual detail/location of armor equipment setup, which likely needs clearer spatial detail.""}"
2043,question,gpt-5.4-mini,7_topic_reasoning/game_3,What is my main action in the video?,"[""sitting"", ""fishing"", ""running"", ""climbing""]",C,"{""choices"": ""[\""sitting\"", \""fishing\"", \""running\"", \""climbing\""]"", ""correct_choice"": ""C"", ""question"": ""What is my main action in the video?"", ""video_id"": ""7_topic_reasoning/game_3""}",0.0,0.0,tie,route_112,route_112,0.86,"Asks about the main action, which usually depends on temporal context and overall event understanding rather than fine visual detail.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Asks about the main action, which usually depends on temporal context and overall event understanding rather than fine visual detail.""}"
2044,question,gpt-5.4-mini,7_topic_reasoning/game_30,What is the main outdoor setting where the game protagonist is located?,"[""Desert"", ""Forest"", ""Mountain"", ""City""]",B,"{""choices"": ""[\""Desert\"", \""Forest\"", \""Mountain\"", \""City\""]"", ""correct_choice"": ""B"", ""question"": ""What is the main outdoor setting where the game protagonist is located?"", ""video_id"": ""7_topic_reasoning/game_30""}",1.0,1.0,tie,route_224,route_224,0.72,"The question asks about the main outdoor setting, which likely depends on identifying the scene’s visual environment rather than long temporal context.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.72,""reason"":""The question asks about the main outdoor setting, which likely depends on identifying the scene’s visual environment rather than long temporal context.""}"
2045,question,gpt-5.4-mini,7_topic_reasoning/game_31,What does this appear to be a video of?,"[""A game match"", ""Game tutorial video"", ""Behind-the-scenes of game development"", ""Game developer interview""]",B,"{""choices"": ""[\""A game match\"", \""Game tutorial video\"", \""Behind-the-scenes of game development\"", \""Game developer interview\""]"", ""correct_choice"": ""B"", ""question"": ""What does this appear to be a video of?"", ""video_id"": ""7_topic_reasoning/game_31""}",1.0,1.0,tie,route_112,route_112,0.74,"The question asks for the overall type of video, which usually depends on broad temporal context rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""The question asks for the overall type of video, which usually depends on broad temporal context rather than fine visual detail.""}"
2046,question,gpt-5.4-mini,7_topic_reasoning/game_32,What is the theme of this video?,"[""A person singing"", ""A cartoon animation"", ""A person demonstrating how they play a game"", ""A person live-streaming a sale""]",C,"{""choices"": ""[\""A person singing\"", \""A cartoon animation\"", \""A person demonstrating how they play a game\"", \""A person live-streaming a sale\""]"", ""correct_choice"": ""C"", ""question"": ""What is the theme of this video?"", ""video_id"": ""7_topic_reasoning/game_32""}",1.0,1.0,tie,route_112,route_112,0.88,"Theme requires overall story/context, so wider temporal coverage is more useful.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Theme requires overall story/context, so wider temporal coverage is more useful.""}"
2047,question,gpt-5.4-mini,7_topic_reasoning/game_33,What is the game player doing?,"[""Building a windmill"", ""Constructing a tank"", ""Performing a flight"", ""Digging a hole""]",A,"{""choices"": ""[\""Building a windmill\"", \""Constructing a tank\"", \""Performing a flight\"", \""Digging a hole\""]"", ""correct_choice"": ""A"", ""question"": ""What is the game player doing?"", ""video_id"": ""7_topic_reasoning/game_33""}",1.0,1.0,tie,route_112,route_112,0.74,"The question asks about the player's action, which usually depends on temporal context and overall activity rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""The question asks about the player's action, which usually depends on temporal context and overall activity rather than fine visual detail.""}"
2048,question,gpt-5.4-mini,7_topic_reasoning/game_34,What is the protagonist mainly doing in the game?,"[""Raising pets"", ""Planting trees"", ""Constructing buildings"", ""Digging holes""]",C,"{""choices"": ""[\""Raising pets\"", \""Planting trees\"", \""Constructing buildings\"", \""Digging holes\""]"", ""correct_choice"": ""C"", ""question"": ""What is the protagonist mainly doing in the game?"", ""video_id"": ""7_topic_reasoning/game_34""}",1.0,0.0,route_112,route_112,route_112,0.88,"Asks about main action in the game, likely needs broader temporal context rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Asks about main action in the game, likely needs broader temporal context rather than fine visual detail.""}"
2049,question,gpt-5.4-mini,7_topic_reasoning/game_35,What is the protagonist mainly constructing in the game?,"[""Christmas Doorbell"", ""Digging basements"", ""Building houses"", ""Tanks""]",A,"{""choices"": ""[\""Christmas Doorbell\"", \""Digging basements\"", \""Building houses\"", \""Tanks\""]"", ""correct_choice"": ""A"", ""question"": ""What is the protagonist mainly constructing in the game?"", ""video_id"": ""7_topic_reasoning/game_35""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about the main activity in the game, which likely depends on overall temporal context rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the main activity in the game, which likely depends on overall temporal context rather than fine visual detail.""}"
2050,question,gpt-5.4-mini,7_topic_reasoning/game_36,What scene is demonstrated in the video?,"[""How to build a bunker in the game"", ""How to build a bee farm in the game"", ""Educational content about the social behavior of bees"", ""How to get along with bees""]",B,"{""choices"": ""[\""How to build a bunker in the game\"", \""How to build a bee farm in the game\"", \""Educational content about the social behavior of bees\"", \""How to get along with bees\""]"", ""correct_choice"": ""B"", ""question"": ""What scene is demonstrated in the video?"", ""video_id"": ""7_topic_reasoning/game_36""}",1.0,1.0,tie,route_112,route_112,0.74,"The question asks for the overall scene demonstrated, which usually benefits from broader temporal context rather than fine detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""The question asks for the overall scene demonstrated, which usually benefits from broader temporal context rather than fine detail.""}"
2051,question,gpt-5.4-mini,7_topic_reasoning/game_37,What is the video demonstrating?,"[""How to build a pool in the game"", ""How to build a tiny fishing hut in the game"", ""A cartoon animation"", ""How to catch fish in the game""]",B,"{""choices"": ""[\""How to build a pool in the game\"", \""How to build a tiny fishing hut in the game\"", \""A cartoon animation\"", \""How to catch fish in the game\""]"", ""correct_choice"": ""B"", ""question"": ""What is the video demonstrating?"", ""video_id"": ""7_topic_reasoning/game_37""}",1.0,1.0,tie,route_112,route_112,0.74,"The question asks for the overall demonstration, which usually needs broader temporal context rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""The question asks for the overall demonstration, which usually needs broader temporal context rather than fine visual detail.""}"
2052,question,gpt-5.4-mini,7_topic_reasoning/game_38,What is the video mainly about?,"[""A person livestreaming product promotion"", ""A person demonstrating how to build a castle in the game."", ""A person demonstrating a jungle crossing in the game"", ""A person demonstrating a castle adventure in the game""]",D,"{""choices"": ""[\""A person livestreaming product promotion\"", \""A person demonstrating how to build a castle in the game.\"", \""A person demonstrating a jungle crossing in the game\"", \""A person demonstrating a castle adventure in the game\""]"", ""correct_choice"": ""D"", ""question"": ""What is the video mainly about?"", ""video_id"": ""7_topic_reasoning/game_38""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks for the overall main topic, which usually benefits from wider temporal coverage and story-level context.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks for the overall main topic, which usually benefits from wider temporal coverage and story-level context.""}"
2053,question,gpt-5.4-mini,7_topic_reasoning/game_4,What color is the object being built in the video?,"[""green"", ""blue"", ""white"", ""brown""]",D,"{""choices"": ""[\""green\"", \""blue\"", \""white\"", \""brown\""]"", ""correct_choice"": ""D"", ""question"": ""What color is the object being built in the video?"", ""video_id"": ""7_topic_reasoning/game_4""}",1.0,0.0,route_112,route_224,route_224,0.88,"Asks for object color, which needs finer visual detail.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.88,""reason"":""Asks for object color, which needs finer visual detail.""}"
2054,question,gpt-5.4-mini,7_topic_reasoning/game_41,What is this video about?,"[""A person in the game planting trees by the lake"", ""A person in the game building a structure by the lake"", ""A person in the game taking care of pets"", ""A documentary about humans and nature""]",B,"{""choices"": ""[\""A person in the game planting trees by the lake\"", \""A person in the game building a structure by the lake\"", \""A person in the game taking care of pets\"", \""A documentary about humans and nature\""]"", ""correct_choice"": ""B"", ""question"": ""What is this video about?"", ""video_id"": ""7_topic_reasoning/game_41""}",1.0,1.0,tie,route_112,route_112,0.74,"The question asks for overall video content, which usually benefits from wider temporal coverage and story-level context.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""The question asks for overall video content, which usually benefits from wider temporal coverage and story-level context.""}"
2055,question,gpt-5.4-mini,7_topic_reasoning/game_42,What is this video about?,"[""A person demonstrating how to win in a shooting game"", ""Someone live-streaming a singing performance"", ""A person demonstrating how to cook in the game"", ""A person demonstrating how to build a device in the game""]",D,"{""choices"": ""[\""A person demonstrating how to win in a shooting game\"", \""Someone live-streaming a singing performance\"", \""A person demonstrating how to cook in the game\"", \""A person demonstrating how to build a device in the game\""]"", ""correct_choice"": ""D"", ""question"": ""What is this video about?"", ""video_id"": ""7_topic_reasoning/game_42""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks for overall video content, which usually benefits from wider temporal coverage and story understanding.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks for overall video content, which usually benefits from wider temporal coverage and story understanding.""}"
2056,question,gpt-5.4-mini,7_topic_reasoning/game_43,What is the person in the game doing?,"[""Building an automatic farm"", ""Fighting with a game boss"", ""Exploring a haunted house"", ""Designing a character's outfit""]",A,"{""choices"": ""[\""Building an automatic farm\"", \""Fighting with a game boss\"", \""Exploring a haunted house\"", \""Designing a character's outfit\""]"", ""correct_choice"": ""A"", ""question"": ""What is the person in the game doing?"", ""video_id"": ""7_topic_reasoning/game_43""}",1.0,1.0,tie,route_112,route_112,0.74,"The question asks about the action in the game, which usually depends on temporal context and overall motion rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""The question asks about the action in the game, which usually depends on temporal context and overall motion rather than fine visual detail.""}"
2057,question,gpt-5.4-mini,7_topic_reasoning/game_44,What is this video about?,"[""A game player digging underground tunnels in the game"", ""A game player fighting monsters in the game"", ""A game player building a castle in the game"", ""A game player exploring a forest in the game""]",A,"{""choices"": ""[\""A game player digging underground tunnels in the game\"", \""A game player fighting monsters in the game\"", \""A game player building a castle in the game\"", \""A game player exploring a forest in the game\""]"", ""correct_choice"": ""A"", ""question"": ""What is this video about?"", ""video_id"": ""7_topic_reasoning/game_44""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks for overall video content, which usually benefits from wider temporal coverage and story-level context.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks for overall video content, which usually benefits from wider temporal coverage and story-level context.""}"
2058,question,gpt-5.4-mini,7_topic_reasoning/game_46,What is this video about?,"[""A person performing a song"", ""A person doing a live product promotion"", ""A game tutorial video"", ""A cartoon animation""]",C,"{""choices"": ""[\""A person performing a song\"", \""A person doing a live product promotion\"", \""A game tutorial video\"", \""A cartoon animation\""]"", ""correct_choice"": ""C"", ""question"": ""What is this video about?"", ""video_id"": ""7_topic_reasoning/game_46""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks for overall video content, which usually benefits from wider temporal coverage and story context.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks for overall video content, which usually benefits from wider temporal coverage and story context.""}"
2059,question,gpt-5.4-mini,7_topic_reasoning/game_5,What are the characteristics of the object being built in the video?,"[""green"", ""high"", ""solid"", ""cylindroid""]",B,"{""choices"": ""[\""green\"", \""high\"", \""solid\"", \""cylindroid\""]"", ""correct_choice"": ""B"", ""question"": ""What are the characteristics of the object being built in the video?"", ""video_id"": ""7_topic_reasoning/game_5""}",1.0,1.0,tie,route_112,route_112,0.78,"Asks about characteristics of an object being built, likely needing overall construction process and temporal context rather than fine detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.78,""reason"":""Asks about characteristics of an object being built, likely needing overall construction process and temporal context rather than fine detail.""}"
2060,question,gpt-5.4-mini,7_topic_reasoning/game_6,What is the object built by the main character in the video?,"[""Castle"", ""fort"", ""Tent"", ""fireworks""]",C,"{""choices"": ""[\""Castle\"", \""fort\"", \""Tent\"", \""fireworks\""]"", ""correct_choice"": ""C"", ""question"": ""What is the object built by the main character in the video?"", ""video_id"": ""7_topic_reasoning/game_6""}",0.0,1.0,route_224,route_112,route_112,0.84,"Asks about an action/object built over time, likely needing temporal context rather than fine visual detail.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""Asks about an action/object built over time, likely needing temporal context rather than fine visual detail.""}"
2061,question,gpt-5.4-mini,7_topic_reasoning/game_7,What is the object built by the mission in the video?,"[""Chair"", ""Gun"", ""Table"", ""flying device""]",C,"{""choices"": ""[\""Chair\"", \""Gun\"", \""Table\"", \""flying device\""]"", ""correct_choice"": ""C"", ""question"": ""What is the object built by the mission in the video?"", ""video_id"": ""7_topic_reasoning/game_7""}",0.0,0.0,tie,route_112,route_112,0.86,Asks about the object built and likely needs overall event/story context rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Asks about the object built and likely needs overall event/story context rather than fine visual detail.""}"
2062,question,gpt-5.4-mini,7_topic_reasoning/game_9,What is the character always holding in their hand in the game?,"[""Pickaxe"", ""Gun"", ""Map"", ""Torch""]",C,"{""choices"": ""[\""Pickaxe\"", \""Gun\"", \""Map\"", \""Torch\""]"", ""correct_choice"": ""C"", ""question"": ""What is the character always holding in their hand in the game?"", ""video_id"": ""7_topic_reasoning/game_9""}",0.0,0.0,tie,route_224,route_224,0.78,"Asks about a specific held object, which likely needs finer visual detail.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Asks about a specific held object, which likely needs finer visual detail.""}"
2063,question,gpt-5.4-mini,7_topic_reasoning/haimian_1,What is the background of the video?,"[""Desert"", ""Undersea"", ""Forest"", ""Beach""]",B,"{""choices"": ""[\""Desert\"", \""Undersea\"", \""Forest\"", \""Beach\""]"", ""correct_choice"": ""B"", ""question"": ""What is the background of the video?"", ""video_id"": ""7_topic_reasoning/haimian_1""}",1.0,1.0,tie,route_224,route_224,0.74,Background is a visual detail that may require clearer spatial resolution.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""Background is a visual detail that may require clearer spatial resolution.""}"
2064,question,gpt-5.4-mini,7_topic_reasoning/haimian_1,What is the protagonist of the video?,"[""Shark"", ""Cartoon Sponge"", ""Starfish"", ""Octopus""]",B,"{""choices"": ""[\""Shark\"", \""Cartoon Sponge\"", \""Starfish\"", \""Octopus\""]"", ""correct_choice"": ""B"", ""question"": ""What is the protagonist of the video?"", ""video_id"": ""7_topic_reasoning/haimian_1""}",1.0,1.0,tie,route_112,route_112,0.74,Asking for the protagonist usually needs overall story understanding and temporal context rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""Asking for the protagonist usually needs overall story understanding and temporal context rather than fine visual detail.""}"
2065,question,gpt-5.4-mini,7_topic_reasoning/haimian_2,Who is the main character of the video?,"[""Cartoon Whale"", ""Cartoon Starfish"", ""Cartoon Sponge and Cartoon Octopus"", ""Cartoon Shark""]",C,"{""choices"": ""[\""Cartoon Whale\"", \""Cartoon Starfish\"", \""Cartoon Sponge and Cartoon Octopus\"", \""Cartoon Shark\""]"", ""correct_choice"": ""C"", ""question"": ""Who is the main character of the video?"", ""video_id"": ""7_topic_reasoning/haimian_2""}",1.0,1.0,tie,route_224,route_224,0.62,"Main character identification usually depends on visual recognition of a person, so higher spatial detail is preferable.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.62,""reason"":""Main character identification usually depends on visual recognition of a person, so higher spatial detail is preferable.""}"
2066,question,gpt-5.4-mini,7_topic_reasoning/haimian_4,What is the background of the video?,"[""Forest"", ""Desert"", ""Gobi"", ""Under the sea""]",D,"{""choices"": ""[\""Forest\"", \""Desert\"", \""Gobi\"", \""Under the sea\""]"", ""correct_choice"": ""D"", ""question"": ""What is the background of the video?"", ""video_id"": ""7_topic_reasoning/haimian_4""}",1.0,1.0,tie,route_224,route_224,0.74,Background is a visual detail likely needing higher spatial resolution.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""Background is a visual detail likely needing higher spatial resolution.""}"
2067,question,gpt-5.4-mini,7_topic_reasoning/haimian_7,Who is the protagonist of the video?,"[""Cartoon Sponge"", ""Cartoon Fish"", ""Cartoon Shark"", ""Cartoon Jellyfish""]",A,"{""choices"": ""[\""Cartoon Sponge\"", \""Cartoon Fish\"", \""Cartoon Shark\"", \""Cartoon Jellyfish\""]"", ""correct_choice"": ""A"", ""question"": ""Who is the protagonist of the video?"", ""video_id"": ""7_topic_reasoning/haimian_7""}",1.0,1.0,tie,route_112,route_112,0.86,Protagonist identification usually depends on overall story focus and temporal context rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Protagonist identification usually depends on overall story focus and temporal context rather than fine visual detail.""}"
2068,question,gpt-5.4-mini,7_topic_reasoning/haimian_8,What type of video is this?,"[""Mystery"", ""Cartoon"", ""Science Fiction"", ""Thriller""]",B,"{""choices"": ""[\""Mystery\"", \""Cartoon\"", \""Science Fiction\"", \""Thriller\""]"", ""correct_choice"": ""B"", ""question"": ""What type of video is this?"", ""video_id"": ""7_topic_reasoning/haimian_8""}",1.0,1.0,tie,route_112,route_112,0.86,The question is broad and likely depends on overall scene/action rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question is broad and likely depends on overall scene/action rather than fine visual detail.""}"
2069,question,gpt-5.4-mini,7_topic_reasoning/haimian_9,What type of video is this?,"[""Thriller"", ""Mystery"", ""Cartoon"", ""Sci-Fi""]",C,"{""choices"": ""[\""Thriller\"", \""Mystery\"", \""Cartoon\"", \""Sci-Fi\""]"", ""correct_choice"": ""C"", ""question"": ""What type of video is this?"", ""video_id"": ""7_topic_reasoning/haimian_9""}",1.0,1.0,tie,route_112,route_112,0.74,The question is very broad and likely depends on overall temporal context or scene progression rather than fine details.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""The question is very broad and likely depends on overall temporal context or scene progression rather than fine details.""}"
2070,question,gpt-5.4-mini,7_topic_reasoning/movie101_0,What is the weather in the video?,"[""Sunny"", ""Blizzard"", ""Heavy Rain"", ""Overcast""]",A,"{""choices"": ""[\""Sunny\"", \""Blizzard\"", \""Heavy Rain\"", \""Overcast\""]"", ""correct_choice"": ""A"", ""question"": ""What is the weather in the video?"", ""video_id"": ""7_topic_reasoning/movie101_0""}",0.0,1.0,route_224,route_112,route_112,0.86,Weather is usually inferred from overall scene context and temporal cues rather than fine detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Weather is usually inferred from overall scene context and temporal cues rather than fine detail.""}"
2071,question,gpt-5.4-mini,7_topic_reasoning/movie101_10,What color is the hat worn by the person who appeared in the market?,"[""Red"", ""Blue"", ""Black"", ""Green""]",A,"{""choices"": ""[\""Red\"", \""Blue\"", \""Black\"", \""Green\""]"", ""correct_choice"": ""A"", ""question"": ""What color is the hat worn by the person who appeared in the market?"", ""video_id"": ""7_topic_reasoning/movie101_10""}",0.0,0.0,tie,route_224,route_224,0.95,"Asks about a specific visual detail (hat color), so higher spatial resolution is preferable.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.95,""reason"":""Asks about a specific visual detail (hat color), so higher spatial resolution is preferable.""}"
