example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
3630,"{""choices"": ""[\""The function of cardboard corner guards: reinforcing the edges of packaged items, providing protection against compression and impact during shipping.\"", \""The function of packing tape: sealing boxes to keep contents secure, providing a protective surface, and ensuring tamper evidence.\"", \""The function of foam peanuts: filling voids in boxes to prevent movement and adding a layer of protection against impact damage.\"", \""The function of stretch film: wrapping the items to fix them and prevent them from loosening; protecting them from dust, moisture, etc.; reducing friction and collision between items and reducing the risk of damage during handling and transportation.\"", \""The function of adhesive labels: organizing and identifying products in storage or during transport, enhancing inventory control, and facilitating logistic handling.\"", \""The function of pallet wrap: binding items on a pallet into a unitized load, stabilizing the goods, and offering protection against dust and moisture.\"", \""The function of bubble wrap: cushioning delicate items and protecting them from shock, vibration, and movement during transit.\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, we can see that the scene is the shipping area, where goods are being packed. At this time, the object in the protagonist's hand is white. So what is this white object? What is it used for?"", ""video_id"": ""nMmScVoCq2E""}",nMmScVoCq2E,"In the video, we can see that the scene is the shipping area, where goods are being packed. At this time, the object in the protagonist's hand is white. So what is this white object? What is it used for?","[""The function of cardboard corner guards: reinforcing the edges of packaged items, providing protection against compression and impact during shipping."", ""The function of packing tape: sealing boxes to keep contents secure, providing a protective surface, and ensuring tamper evidence."", ""The function of foam peanuts: filling voids in boxes to prevent movement and adding a layer of protection against impact damage."", ""The function of stretch film: wrapping the items to fix them and prevent them from loosening; protecting them from dust, moisture, etc.; reducing friction and collision between items and reducing the risk of damage during handling and transportation."", ""The function of adhesive labels: organizing and identifying products in storage or during transport, enhancing inventory control, and facilitating logistic handling."", ""The function of pallet wrap: binding items on a pallet into a unitized load, stabilizing the goods, and offering protection against dust and moisture."", ""The function of bubble wrap: cushioning delicate items and protecting them from shock, vibration, and movement during transit.""]",Embodied Expert / Entity Perception,D,D,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.30308735370635986,True,False,llm,llm_verifier_disagreement,route_112,Y,0.74,"Y has stronger confidence across top1_prob, margin, and lower entropy; stretch film also fits a white wrapping object in shipping better than tape.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.74,""reason"":""Y has stronger confidence across top1_prob, margin, and lower entropy; stretch film also fits a white wrapping object in shipping better than tape.""}"
3639,"{""choices"": ""[\""9\"", \""4\"", \""7\"", \""8\"", \""3\"", \""5\"", \""6\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, the man said \""get it done\"". How many people were eating around the table?"", ""video_id"": ""nNNgtakWsuU""}",nNNgtakWsuU,"In the video, the man said ""get it done"". How many people were eating around the table?","[""9"", ""4"", ""7"", ""8"", ""3"", ""5"", ""6""]",Music & TV show / Entity Perception,G,G,F,1.0,0.0,route_112,prob_margin,0.4,lt,0.07513567805290222,True,False,llm,llm_verifier_disagreement,route_112,Y,0.72,"Y has stronger confidence overall: higher top1_prob and much larger prob/logit margins, with slightly lower entropy.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has stronger confidence overall: higher top1_prob and much larger prob/logit margins, with slightly lower entropy.""}"
3648,"{""choices"": ""[\""1 and 2\"", \""1 and 4\"", \""2 and 4\"", \""3 and 4\"", \""2 and 3\"", \""1 and 3\""]"", ""correct_choice"": ""F"", ""question"": ""In the following statements in the video, when the protagonist takes out the cup, which option is correct? 1. The cup used by the protagonist is silver. 2. The cup used by the protagonist is yellow. 3. The protagonist uses the cup to get a cup of coffee powder. 4. The protagonist uses the cup to get a cup of milk."", ""video_id"": ""nOZPWGj9TKI""}",nOZPWGj9TKI,"In the following statements in the video, when the protagonist takes out the cup, which option is correct? 1. The cup used by the protagonist is silver. 2. The cup used by the protagonist is yellow. 3. The protagonist uses the cup to get a cup of coffee powder. 4. The protagonist uses the cup to get a cup of milk.","[""1 and 2"", ""1 and 4"", ""2 and 4"", ""3 and 4"", ""2 and 3"", ""1 and 3""]",Embodied Expert / Hallucination,F,F,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.3499983698129654,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"X has clearly stronger confidence margins and lower entropy than Y, so it is more likely correct.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has clearly stronger confidence margins and lower entropy than Y, so it is more likely correct.""}"
3676,"{""choices"": ""[\""Red snowmobile\"", \""Green snowboard\"", \""White snowbike\"", \""Blue snowmobile\"", \""Green snowmobile\"", \""Yellow ski-doo\"", \""Black sled\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, what is behind the protagonist?"", ""video_id"": ""pXbYjxxSk1M""}",pXbYjxxSk1M,"In the video, what is behind the protagonist?","[""Red snowmobile"", ""Green snowboard"", ""White snowbike"", ""Blue snowmobile"", ""Green snowmobile"", ""Yellow ski-doo"", ""Black sled""]",Sports & Exercise / Entity Cognition,E,E,D,1.0,0.0,route_112,prob_margin,0.4,lt,0.2998485714197159,True,False,llm,llm_verifier_disagreement,route_112,Y,0.74,"Y has stronger confidence overall: higher top1_prob, larger margin, and lower entropy than X.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.74,""reason"":""Y has stronger confidence overall: higher top1_prob, larger margin, and lower entropy than X.""}"
3683,"{""choices"": ""[\""5\"", \""1\"", \""0\"", \""3\"", \""2\"", \""4\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, the brown bear said, \""This is my trophy.\"" From the first-person perspective, how many monkeys are there next to the brown bear?"", ""video_id"": ""pbewR60ech4""}",pbewR60ech4,"In the video, the brown bear said, ""This is my trophy."" From the first-person perspective, how many monkeys are there next to the brown bear?","[""5"", ""1"", ""0"", ""3"", ""2"", ""4""]",Music & TV show / Entity Perception,E,E,D,1.0,0.0,route_112,prob_margin,0.4,lt,0.1661025881767273,True,False,llm,llm_verifier_disagreement,route_112,X,0.61,"X has stronger margins and lower entropy overall, so it looks more reliable than Y.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has stronger margins and lower entropy overall, so it looks more reliable than Y.""}"
3692,"{""choices"": ""[\""The dog learned to hop using just its front legs.\"", \""The dog wears a special backpack that balances its weight.\"", \""The dog's hind half sits on wheels, like a human wheelchair.\"", \""The dog's hind half is supported by a custom-made harness.\"", \""The dog uses a skateboard-like platform to glide forward.\"", \""The dog's hind legs are supported by a floating device.\"", \""The dog is carried in a small cart pulled by its owner.\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, the protagonist discovered how a dog without hind legs could move forward?"", ""video_id"": ""q1adV0O7JmA""}",q1adV0O7JmA,"In the video, the protagonist discovered how a dog without hind legs could move forward?","[""The dog learned to hop using just its front legs."", ""The dog wears a special backpack that balances its weight."", ""The dog's hind half sits on wheels, like a human wheelchair."", ""The dog's hind half is supported by a custom-made harness."", ""The dog uses a skateboard-like platform to glide forward."", ""The dog's hind legs are supported by a floating device."", ""The dog is carried in a small cart pulled by its owner.""]",Animal & Pet / Event Cognition,C,D,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.04091143608093262,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has clearly stronger confidence signals (higher top1_prob, prob_margin, and logit_margin).",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has clearly stronger confidence signals (higher top1_prob, prob_margin, and logit_margin).""}"
3701,"{""choices"": ""[\""Wipe the countertop first and then wipe the shelves\"", \""Wipe the floor first and then wipe the windows\"", \""Wipe the ceiling first and then wipe the ceiling\"", \""Wipe the stove first and then wipe the microwave\"", \""Wipe the walls first and then wipe the baseboards\"", \""Wipe the refrigerator first and then wipe the cabinets\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, when the heroine held the dust stick, what was the first place she cleaned?"", ""video_id"": ""q5AlAerXg50""}",q5AlAerXg50,"In the video, when the heroine held the dust stick, what was the first place she cleaned?","[""Wipe the countertop first and then wipe the shelves"", ""Wipe the floor first and then wipe the windows"", ""Wipe the ceiling first and then wipe the ceiling"", ""Wipe the stove first and then wipe the microwave"", ""Wipe the walls first and then wipe the baseboards"", ""Wipe the refrigerator first and then wipe the cabinets""]",Instruction & Knowledge / Event Cognition,C,E,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.37281276285648346,True,False,llm,llm_verifier_disagreement,route_224,X,0.72,"X has clearly stronger confidence signals: higher top1/prob margin, higher logit margin, and lower entropy than Y.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.72,""reason"":""X has clearly stronger confidence signals: higher top1/prob margin, higher logit margin, and lower entropy than Y.""}"
3704,"{""choices"": ""[\""Red, white, green\"", \""White, red, green\"", \""Red, green, white\"", \""White, green, red\"", \""Green, white, red\"", \""Green, red, white\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, when the heroine shows off her cleaning bag, what color bottles does she pick up in order?"", ""video_id"": ""q5AlAerXg50""}",q5AlAerXg50,"In the video, when the heroine shows off her cleaning bag, what color bottles does she pick up in order?","[""Red, white, green"", ""White, red, green"", ""Red, green, white"", ""White, green, red"", ""Green, white, red"", ""Green, red, white""]",Instruction & Knowledge / Event Cognition,D,D,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.13168197870254517,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has higher top1/prob margin and lower entropy, so it looks more likely despite both being uncertain.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1/prob margin and lower entropy, so it looks more likely despite both being uncertain.""}"
3728,"{""choices"": ""[\""Bamboo\"", \""Metal\"", \""Plastic\"", \""Wood\"", \""Ceramic\"", \""Glass\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, the man said \""cut into thick square pieces\"". What material are the chopsticks used for plating?"", ""video_id"": ""r7kEwSZF_Mk""}",r7kEwSZF_Mk,"In the video, the man said ""cut into thick square pieces"". What material are the chopsticks used for plating?","[""Bamboo"", ""Metal"", ""Plastic"", ""Wood"", ""Ceramic"", ""Glass""]",Art & Culture / Entity Perception,D,A,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.17957791686058044,True,False,llm,llm_verifier_disagreement,route_112,Y,0.78,"Y has stronger confidence across top1_prob, prob_margin, and lower entropy; bamboo is also more plausible for plating chopsticks than wood.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.78,""reason"":""Y has stronger confidence across top1_prob, prob_margin, and lower entropy; bamboo is also more plausible for plating chopsticks than wood.""}"
3738,"{""choices"": ""[\""rectangle\"", \""triangle\"", \""square\"", \""hexagon\"", \""oval\"", \""circle\"", \""diamond\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, when the man in green is eating, what shape is the picture frame hanging on the wall behind him?"", ""video_id"": ""rNyNJRhCNLk""}",rNyNJRhCNLk,"In the video, when the man in green is eating, what shape is the picture frame hanging on the wall behind him?","[""rectangle"", ""triangle"", ""square"", ""hexagon"", ""oval"", ""circle"", ""diamond""]",Music & TV show / Entity Perception,A,E,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.08927452564239502,True,False,llm,llm_verifier_disagreement,route_112,X,0.54,"X has slightly better confidence across all provided metrics, though the margin is very small.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.54,""reason"":""X has slightly better confidence across all provided metrics, though the margin is very small.""}"
3747,"{""choices"": ""[\""foggy\"", \""cloudy\"", \""overcast\"", \""sunny\"", \""snowy\"", \""stormy\"", \""rainy\""]"", ""correct_choice"": ""D"", ""question"": ""What was the weather like in the background as the truck was driving in the video?"", ""video_id"": ""rNyNJRhCNLk""}",rNyNJRhCNLk,What was the weather like in the background as the truck was driving in the video?,"[""foggy"", ""cloudy"", ""overcast"", ""sunny"", ""snowy"", ""stormy"", ""rainy""]",Music & TV show / Scene Perception,D,D,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.1029544323682785,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,X has slightly stronger confidence overall: higher top1/prob margin and lower entropy than Y.,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly stronger confidence overall: higher top1/prob margin and lower entropy than Y.""}"
3753,"{""choices"": ""[\""Four\"", \""Three\"", \""Seven\"", \""Six\"", \""Five\"", \""Two\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, the protagonist was delivering food. How many people on bicycles did he meet while waiting at the traffic light?"", ""video_id"": ""rsnnEANAp3c""}",rsnnEANAp3c,"In the video, the protagonist was delivering food. How many people on bicycles did he meet while waiting at the traffic light?","[""Four"", ""Three"", ""Seven"", ""Six"", ""Five"", ""Two""]",Embodied Expert / Event Perception,B,F,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.38467147946357727,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"X has stronger margins and lower entropy than Y, so it is more likely correct.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has stronger margins and lower entropy than Y, so it is more likely correct.""}"
3760,"{""choices"": ""[\""Next to the entrance door\"", \""In front of the elevator\"", \""Near the emergency exit\"", \""Beside the parking lot\"", \""In front of the staircase\"", \""By the mailbox area\""]"", ""correct_choice"": ""B"", ""question"": ""Where did the protagonist in the video park his bicycle when he arrived downstairs at the customer’s house?"", ""video_id"": ""rsnnEANAp3c""}",rsnnEANAp3c,Where did the protagonist in the video park his bicycle when he arrived downstairs at the customer’s house?,"[""Next to the entrance door"", ""In front of the elevator"", ""Near the emergency exit"", ""Beside the parking lot"", ""In front of the staircase"", ""By the mailbox area""]",Embodied Expert / Entity Cognition,B,B,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.07022896409034729,True,False,llm,llm_verifier_disagreement,route_224,Y,0.56,"Y has the stronger margin and logit margin overall, while X’s top1 is only slightly higher. The evidence is weak, but Y looks more likely.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.56,""reason"":""Y has the stronger margin and logit margin overall, while X’s top1 is only slightly higher. The evidence is weak, but Y looks more likely.""}"
3788,"{""choices"": ""[\""apple\"", \""banana\"", \""mango\"", \""orange\"", \""kiwi\"", \""grapefruit\"", \""pear\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, when the man in black is introducing the items on the wooden plate, what is in the basket on the right?"", ""video_id"": ""tKoKRd66hP8""}",tKoKRd66hP8,"In the video, when the man in black is introducing the items on the wooden plate, what is in the basket on the right?","[""apple"", ""banana"", ""mango"", ""orange"", ""kiwi"", ""grapefruit"", ""pear""]",Life Record / Entity Perception,B,A,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly stronger confidence across top1, margin, and entropy; Y is flat-tied and gated low-confidence.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly stronger confidence across top1, margin, and entropy; Y is flat-tied and gated low-confidence.""}"
3802,"{""choices"": ""[\""Long Jin\"", \""Huang Jin\"", \""Jin Lan\"", \""Hong Jin\"", \""Huang Li\"", \""Jin Huang\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, when the man is kneeling and talking, what are the Chinese characters that appear in the upper left corner of the screen?"", ""video_id"": ""uO2Inhc50kQ""}",uO2Inhc50kQ,"In the video, when the man is kneeling and talking, what are the Chinese characters that appear in the upper left corner of the screen?","[""Long Jin"", ""Huang Jin"", ""Jin Lan"", ""Hong Jin"", ""Huang Li"", ""Jin Huang""]",Music & TV show / Text Perception,B,B,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.11745744943618774,True,False,llm,llm_verifier_disagreement,route_112,Y,0.84,"Candidate Y has much stronger confidence margins and lower entropy, so it is more likely correct.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.84,""reason"":""Candidate Y has much stronger confidence margins and lower entropy, so it is more likely correct.""}"
3810,"{""choices"": ""[\""Right\"", \""Below\"", \""Behind\"", \""Front\"", \""Left\"", \""Above\""]"", ""correct_choice"": ""A"", ""question"": ""When the man in red clothes and hat in the video looks back, on which side of the man is the lantern?"", ""video_id"": ""uO2Inhc50kQ""}",uO2Inhc50kQ,"When the man in red clothes and hat in the video looks back, on which side of the man is the lantern?","[""Right"", ""Below"", ""Behind"", ""Front"", ""Left"", ""Above""]",Music & TV show / Entity Cognition,A,A,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.0403389036655426,True,False,llm,llm_verifier_disagreement,route_112,X,0.56,"X has slightly higher top1/prob margin and lower entropy; both are close, but X is modestly stronger.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.56,""reason"":""X has slightly higher top1/prob margin and lower entropy; both are close, but X is modestly stronger.""}"
3829,"{""choices"": ""[\""Organize calendar\"", \""Flip calendar\"", \""Tear calendar\"", \""Read calendar\"", \""Move calendar\"", \""Mark calendar\"", \""Adjust calendar\""]"", ""correct_choice"": ""B"", ""question"": ""What is the man in blue in the video doing while he's on the phone?"", ""video_id"": ""uhupTY8MbPc""}",uhupTY8MbPc,What is the man in blue in the video doing while he's on the phone?,"[""Organize calendar"", ""Flip calendar"", ""Tear calendar"", ""Read calendar"", ""Move calendar"", ""Mark calendar"", ""Adjust calendar""]",Art & Culture / Event Perception,B,D,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.2685011774301529,True,False,llm,llm_verifier_disagreement,route_224,X,0.72,"X has stronger confidence across margin and entropy, and “flip calendar” fits an action while on the phone better than “read calendar.”",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.72,""reason"":""X has stronger confidence across margin and entropy, and “flip calendar” fits an action while on the phone better than “read calendar.”""}"
3842,"{""choices"": ""[\""orange\"", \""amber\"", \""yellow\"", \""mustard\"", \""gold\"", \""lemon\"", \""saffron\"", \""sunset\""]"", ""correct_choice"": ""C"", ""question"": ""What color is Sun Wukong's clothes when he is running forward in the video?"", ""video_id"": ""ul2qvUfisOE""}",ul2qvUfisOE,What color is Sun Wukong's clothes when he is running forward in the video?,"[""orange"", ""amber"", ""yellow"", ""mustard"", ""gold"", ""lemon"", ""saffron"", ""sunset""]",Music & TV show / Entity Perception,C,A,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.12734487652778625,True,False,llm,llm_verifier_disagreement,route_224,X,0.62,"X has higher top1 probability, nonzero margin, and lower entropy than Y, so it looks more reliable.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1 probability, nonzero margin, and lower entropy than Y, so it looks more reliable.""}"
3879,"{""choices"": ""[\""Separated the broccoli florets\"", \""Washed the broccoli thoroughly\"", \""Peeled the broccoli stems\"", \""Trimmed the leaves off the broccoli\"", \""Chopped the broccoli into florets\"", \""Cut off the stems of broccoli\"", \""Removed the brown spots from broccoli\"", \""Sliced the broccoli horizontally\""]"", ""correct_choice"": ""F"", ""question"": ""What did the protagonist in the video do when he picked up the knife when cleaning the broccoli?"", ""video_id"": ""w8j9zNp8hNI""}",w8j9zNp8hNI,What did the protagonist in the video do when he picked up the knife when cleaning the broccoli?,"[""Separated the broccoli florets"", ""Washed the broccoli thoroughly"", ""Peeled the broccoli stems"", ""Trimmed the leaves off the broccoli"", ""Chopped the broccoli into florets"", ""Cut off the stems of broccoli"", ""Removed the brown spots from broccoli"", ""Sliced the broccoli horizontally""]",Embodied Expert / Event Perception,F,F,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.20276975631713867,True,False,llm,llm_verifier_disagreement,route_224,Y,0.82,Y has much stronger confidence signals and better matches broccoli cleaning by cutting into florets.,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.82,""reason"":""Y has much stronger confidence signals and better matches broccoli cleaning by cutting into florets.""}"
3887,"{""choices"": ""[\""Only 2\"", \""Only 1\"", \""2 and 3\"", \""Only 3\"", \""3 and 4\"", \""1 and 2\"", \""1 and 4\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, after the protagonist passed through the light gate, which of the following options is correct: 1. The protagonist used a machine to lift a white robot, 2. After the white robot fell, it fired bullets, 3. The protagonist used a machine to lift a yellow robot, 4. The protagonist lifted two black robots."", ""video_id"": ""wA82CD9YFG0""}",wA82CD9YFG0,"In the video, after the protagonist passed through the light gate, which of the following options is correct: 1. The protagonist used a machine to lift a white robot, 2. After the white robot fell, it fired bullets, 3. The protagonist used a machine to lift a yellow robot, 4. The protagonist lifted two black robots.","[""Only 2"", ""Only 1"", ""2 and 3"", ""Only 3"", ""3 and 4"", ""1 and 2"", ""1 and 4""]",Electonic/Social Gaming / Hallucination,F,F,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.0844423770904541,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,X has clearly stronger confidence margins and lower entropy; Y is near-ambiguous. So X is more likely correct.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has clearly stronger confidence margins and lower entropy; Y is near-ambiguous. So X is more likely correct.""}"
3889,"{""choices"": ""[\""A cluster of surveillance cameras\"", \""A machine that shoots lasers.\"", \""A rotating fan system\"", \""A device emitting electric sparks\"", \""A platform that opens a trapdoor\"", \""A spinning radar dish\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, the protagonist looks to the left and sees four arrows through the glass. What is the object in the middle of the four arrows?"", ""video_id"": ""wA82CD9YFG0""}",wA82CD9YFG0,"In the video, the protagonist looks to the left and sees four arrows through the glass. What is the object in the middle of the four arrows?","[""A cluster of surveillance cameras"", ""A machine that shoots lasers."", ""A rotating fan system"", ""A device emitting electric sparks"", ""A platform that opens a trapdoor"", ""A spinning radar dish""]",Electonic/Social Gaming / Entity Perception,B,A,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.14287284016609192,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"X has clearly stronger confidence margins and lower entropy than Y, so it is more likely correct.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has clearly stronger confidence margins and lower entropy than Y, so it is more likely correct.""}"
