example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
2107,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_30,What is the genre of this movie clip?,"[""Comedy"", ""Horror"", ""Action"", ""War""]",C,"{""choices"": ""[\""Comedy\"", \""Horror\"", \""Action\"", \""War\""]"", ""correct_choice"": ""C"", ""question"": ""What is the genre of this movie clip?"", ""video_id"": ""7_topic_reasoning/movie101_30""}",0.0,0.0,tie,route_112,route_112,0.86,Genre classification usually benefits from broader temporal context and overall scene progression rather than fine detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Genre classification usually benefits from broader temporal context and overall scene progression rather than fine detail.""}"
2108,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_32,What is the genre of this film clip?,"[""Comedy"", ""War"", ""Horror"", ""Modern""]",D,"{""choices"": ""[\""Comedy\"", \""War\"", \""Horror\"", \""Modern\""]"", ""correct_choice"": ""D"", ""question"": ""What is the genre of this film clip?"", ""video_id"": ""7_topic_reasoning/movie101_32""}",0.0,0.0,tie,route_112,route_112,0.74,Genre likely depends on overall scene/action and temporal context rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""Genre likely depends on overall scene/action and temporal context rather than fine visual detail.""}"
2109,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_33,In which scene does the footage of being chased by bees in the video take place?,"[""Forest"", ""City"", ""Snowy Mountain"", ""Grassland""]",A,"{""choices"": ""[\""Forest\"", \""City\"", \""Snowy Mountain\"", \""Grassland\""]"", ""correct_choice"": ""A"", ""question"": ""In which scene does the footage of being chased by bees in the video take place?"", ""video_id"": ""7_topic_reasoning/movie101_33""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about the scene/context of an event, which likely depends on broader temporal footage rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the scene/context of an event, which likely depends on broader temporal footage rather than fine visual detail.""}"
2110,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_33,What is the genre of this movie clip?,"[""Horror"", ""Comedy"", ""War"", ""Action""]",D,"{""choices"": ""[\""Horror\"", \""Comedy\"", \""War\"", \""Action\""]"", ""correct_choice"": ""D"", ""question"": ""What is the genre of this movie clip?"", ""video_id"": ""7_topic_reasoning/movie101_33""}",0.0,0.0,tie,route_112,route_112,0.86,Genre classification usually depends on overall scene progression and context rather than fine details.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Genre classification usually depends on overall scene progression and context rather than fine details.""}"
2111,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_34,In what setting does the scene in the video take place?,"[""Forest"", ""Island"", ""Snowy Mountain"", ""Town""]",D,"{""choices"": ""[\""Forest\"", \""Island\"", \""Snowy Mountain\"", \""Town\""]"", ""correct_choice"": ""D"", ""question"": ""In what setting does the scene in the video take place?"", ""video_id"": ""7_topic_reasoning/movie101_34""}",1.0,1.0,tie,route_224,route_224,0.74,"The question asks about the scene setting, which may depend on visible environmental details and landmarks.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""The question asks about the scene setting, which may depend on visible environmental details and landmarks.""}"
2112,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_34,What is the genre of the movie clip?,"[""Horror"", ""War"", ""Modern"", ""Comedy""]",C,"{""choices"": ""[\""Horror\"", \""War\"", \""Modern\"", \""Comedy\""]"", ""correct_choice"": ""C"", ""question"": ""What is the genre of the movie clip?"", ""video_id"": ""7_topic_reasoning/movie101_34""}",0.0,0.0,tie,route_112,route_112,0.84,Genre classification usually depends on overall scene/action and temporal context rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""Genre classification usually depends on overall scene/action and temporal context rather than fine visual detail.""}"
2113,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_35,What is the weather in the video scene?,"[""Snowy"", ""Foggy"", ""Rainy"", ""Sunny""]",D,"{""choices"": ""[\""Snowy\"", \""Foggy\"", \""Rainy\"", \""Sunny\""]"", ""correct_choice"": ""D"", ""question"": ""What is the weather in the video scene?"", ""video_id"": ""7_topic_reasoning/movie101_35""}",0.0,0.0,tie,route_224,route_224,0.74,"Weather is a visual scene attribute; higher spatial detail can help distinguish conditions like fog, rain, or snow.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""Weather is a visual scene attribute; higher spatial detail can help distinguish conditions like fog, rain, or snow.""}"
2114,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_36,What is the setting of the scene in the video?,"[""City"", ""Island"", ""Snowy Mountain"", ""Forest""]",A,"{""choices"": ""[\""City\"", \""Island\"", \""Snowy Mountain\"", \""Forest\""]"", ""correct_choice"": ""A"", ""question"": ""What is the setting of the scene in the video?"", ""video_id"": ""7_topic_reasoning/movie101_36""}",0.0,0.0,tie,route_224,route_224,0.74,"The question asks for scene setting, which may depend on visible environmental details and landmarks.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""The question asks for scene setting, which may depend on visible environmental details and landmarks.""}"
2115,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_39,What is the genre of the film clip?,"[""War"", ""Horror"", ""Action"", ""Comedy""]",C,"{""choices"": ""[\""War\"", \""Horror\"", \""Action\"", \""Comedy\""]"", ""correct_choice"": ""C"", ""question"": ""What is the genre of the film clip?"", ""video_id"": ""7_topic_reasoning/movie101_39""}",0.0,0.0,tie,route_112,route_112,0.86,"Genre usually depends on overall events, tone, and story context rather than fine visual detail; wider temporal coverage is more useful.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Genre usually depends on overall events, tone, and story context rather than fine visual detail; wider temporal coverage is more useful.""}"
2116,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_40,In what setting does the scene in the video take place?,"[""Snowy Mountain"", ""Forest"", ""Island"", ""City""]",D,"{""choices"": ""[\""Snowy Mountain\"", \""Forest\"", \""Island\"", \""City\""]"", ""correct_choice"": ""D"", ""question"": ""In what setting does the scene in the video take place?"", ""video_id"": ""7_topic_reasoning/movie101_40""}",1.0,1.0,tie,route_224,route_224,0.78,"The question asks for the scene setting, which likely depends on visible environmental details and landmarks.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""The question asks for the scene setting, which likely depends on visible environmental details and landmarks.""}"
2117,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_40,What genre of movie clip is this?,"[""Horror"", ""War"", ""Action"", ""Comedy""]",C,"{""choices"": ""[\""Horror\"", \""War\"", \""Action\"", \""Comedy\""]"", ""correct_choice"": ""C"", ""question"": ""What genre of movie clip is this?"", ""video_id"": ""7_topic_reasoning/movie101_40""}",0.0,0.0,tie,route_112,route_112,0.78,"Genre likely depends on overall events, tone, and temporal cues rather than fine visual detail.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.78,""reason"":""Genre likely depends on overall events, tone, and temporal cues rather than fine visual detail.""}"
2118,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_41,In what setting does the scene in the video take place?,"[""Forest"", ""Snowy Mountain"", ""City"", ""Island""]",A,"{""choices"": ""[\""Forest\"", \""Snowy Mountain\"", \""City\"", \""Island\""]"", ""correct_choice"": ""A"", ""question"": ""In what setting does the scene in the video take place?"", ""video_id"": ""7_topic_reasoning/movie101_41""}",1.0,1.0,tie,route_224,route_224,0.62,"The question asks about the scene setting, which may depend on visible environmental details.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.62,""reason"":""The question asks about the scene setting, which may depend on visible environmental details.""}"
2119,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_51,"In the beginning of the video, under what conditions is the crane working?","[""At noon"", ""In the morning"", ""At night"", ""In the afternoon""]",C,"{""choices"": ""[\""At noon\"", \""In the morning\"", \""At night\"", \""In the afternoon\""]"", ""correct_choice"": ""C"", ""question"": ""In the beginning of the video, under what conditions is the crane working?"", ""video_id"": ""7_topic_reasoning/movie101_51""}",1.0,1.0,tie,route_112,route_112,0.93,"Asks about conditions at the beginning of the video, so temporal context matters more than fine detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Asks about conditions at the beginning of the video, so temporal context matters more than fine detail.""}"
2120,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_51,What kind of clothing is the old man preparing food on the street wearing?,"[""Sportswear"", ""Zhongshan suit"", ""Japanese clothing"", ""Casual wear""]",C,"{""choices"": ""[\""Sportswear\"", \""Zhongshan suit\"", \""Japanese clothing\"", \""Casual wear\""]"", ""correct_choice"": ""C"", ""question"": ""What kind of clothing is the old man preparing food on the street wearing?"", ""video_id"": ""7_topic_reasoning/movie101_51""}",0.0,0.0,tie,route_224,route_224,0.86,"The question asks about clothing type, which depends on fine visual details of the person’s attire.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks about clothing type, which depends on fine visual details of the person’s attire.""}"
2121,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_52,What season is it in the video?,"[""Summer"", ""Spring"", ""Autumn"", ""Winter""]",D,"{""choices"": ""[\""Summer\"", \""Spring\"", \""Autumn\"", \""Winter\""]"", ""correct_choice"": ""D"", ""question"": ""What season is it in the video?"", ""video_id"": ""7_topic_reasoning/movie101_52""}",1.0,1.0,tie,route_112,route_112,0.86,Season usually depends on broader scene context and temporal cues rather than fine detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Season usually depends on broader scene context and temporal cues rather than fine detail.""}"
2122,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_54,Which activity is not included in the police's actions in the video?,"[""Rescuing the injured"", ""Gunfight"", ""Arresting"", ""Escorting prisoners""]",D,"{""choices"": ""[\""Rescuing the injured\"", \""Gunfight\"", \""Arresting\"", \""Escorting prisoners\""]"", ""correct_choice"": ""D"", ""question"": ""Which activity is not included in the police's actions in the video?"", ""video_id"": ""7_topic_reasoning/movie101_54""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about the sequence and types of actions in the video, which depends on broader temporal context rather than fine visual detail.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the sequence and types of actions in the video, which depends on broader temporal context rather than fine visual detail.""}"
2123,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_56,What is the main setting of the video?,"[""Countryside"", ""Desert"", ""City"", ""Seaside""]",C,"{""choices"": ""[\""Countryside\"", \""Desert\"", \""City\"", \""Seaside\""]"", ""correct_choice"": ""C"", ""question"": ""What is the main setting of the video?"", ""video_id"": ""7_topic_reasoning/movie101_56""}",1.0,1.0,tie,route_112,route_112,0.86,Main setting is a broad scene/context question; wider temporal coverage is sufficient.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Main setting is a broad scene/context question; wider temporal coverage is sufficient.""}"
2124,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_57,What type of movie is this?,"[""Comedy"", ""Mystery"", ""Thriller"", ""Romance""]",A,"{""choices"": ""[\""Comedy\"", \""Mystery\"", \""Thriller\"", \""Romance\""]"", ""correct_choice"": ""A"", ""question"": ""What type of movie is this?"", ""video_id"": ""7_topic_reasoning/movie101_57""}",0.0,0.0,tie,route_112,route_112,0.74,Genre identification usually depends on overall story and temporal cues rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""Genre identification usually depends on overall story and temporal cues rather than fine visual detail.""}"
2125,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_61,What type of film is this?,"[""Romance"", ""Thriller"", ""Mystery"", ""Action""]",A,"{""choices"": ""[\""Romance\"", \""Thriller\"", \""Mystery\"", \""Action\""]"", ""correct_choice"": ""A"", ""question"": ""What type of film is this?"", ""video_id"": ""7_topic_reasoning/movie101_61""}",1.0,1.0,tie,route_112,route_112,0.86,Genre identification usually benefits from broader temporal context and plot cues rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Genre identification usually benefits from broader temporal context and plot cues rather than fine visual detail.""}"
2126,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_62,What is the setting of the video?,"[""Grassland"", ""Ocean"", ""Desert"", ""Forest""]",B,"{""choices"": ""[\""Grassland\"", \""Ocean\"", \""Desert\"", \""Forest\""]"", ""correct_choice"": ""B"", ""question"": ""What is the setting of the video?"", ""video_id"": ""7_topic_reasoning/movie101_62""}",1.0,1.0,tie,route_224,route_224,0.78,Setting identification depends on visual scene details and terrain cues.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Setting identification depends on visual scene details and terrain cues.""}"
2127,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_62,What type of film is this?,"[""Action"", ""Thriller"", ""Mystery"", ""Comedy""]",D,"{""choices"": ""[\""Action\"", \""Thriller\"", \""Mystery\"", \""Comedy\""]"", ""correct_choice"": ""D"", ""question"": ""What type of film is this?"", ""video_id"": ""7_topic_reasoning/movie101_62""}",1.0,1.0,tie,route_224,route_224,0.62,Genre identification may depend on visual cues and scene details rather than long temporal context.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.62,""reason"":""Genre identification may depend on visual cues and scene details rather than long temporal context.""}"
2128,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_67,What genre is this movie?,"[""Sci-fi"", ""Comedy"", ""Thriller"", ""Romance""]",B,"{""choices"": ""[\""Sci-fi\"", \""Comedy\"", \""Thriller\"", \""Romance\""]"", ""correct_choice"": ""B"", ""question"": ""What genre is this movie?"", ""video_id"": ""7_topic_reasoning/movie101_67""}",0.0,0.0,tie,route_224,route_224,0.62,"Genre likely depends on visual cues like setting, costumes, and style rather than long temporal context.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs224"",""confidence"":0.62,""reason"":""Genre likely depends on visual cues like setting, costumes, and style rather than long temporal context.""}"
2129,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_68,In what environment does the story take place?,"[""Snowy mountains"", ""Ocean"", ""River"", ""Forest""]",A,"{""choices"": ""[\""Snowy mountains\"", \""Ocean\"", \""River\"", \""Forest\""]"", ""correct_choice"": ""A"", ""question"": ""In what environment does the story take place?"", ""video_id"": ""7_topic_reasoning/movie101_68""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about the overall story setting/environment, which usually benefits from wider temporal coverage and scene context.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the overall story setting/environment, which usually benefits from wider temporal coverage and scene context.""}"
2130,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_68,What is the genre of this movie?,"[""Romance"", ""Comedy"", ""Science Fiction"", ""Mystery""]",B,"{""choices"": ""[\""Romance\"", \""Comedy\"", \""Science Fiction\"", \""Mystery\""]"", ""correct_choice"": ""B"", ""question"": ""What is the genre of this movie?"", ""video_id"": ""7_topic_reasoning/movie101_68""}",0.0,0.0,tie,route_112,route_112,0.74,Genre questions usually need broader story context and overall plot cues rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""Genre questions usually need broader story context and overall plot cues rather than fine visual detail.""}"
2131,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_69,What event is depicted in the entire video?,"[""Police drug bust"", ""Technology research"", ""Love story"", ""Action fight""]",A,"{""choices"": ""[\""Police drug bust\"", \""Technology research\"", \""Love story\"", \""Action fight\""]"", ""correct_choice"": ""A"", ""question"": ""What event is depicted in the entire video?"", ""video_id"": ""7_topic_reasoning/movie101_69""}",1.0,1.0,tie,route_112,route_112,0.93,"The question asks about the entire video and overall event, so wider temporal coverage is more useful.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""The question asks about the entire video and overall event, so wider temporal coverage is more useful.""}"
2132,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_69,What is the genre of this film?,"[""Police and criminals"", ""Romance"", ""Science fiction"", ""Mystery""]",A,"{""choices"": ""[\""Police and criminals\"", \""Romance\"", \""Science fiction\"", \""Mystery\""]"", ""correct_choice"": ""A"", ""question"": ""What is the genre of this film?"", ""video_id"": ""7_topic_reasoning/movie101_69""}",1.0,1.0,tie,route_112,route_112,0.86,Genre likely depends on overall story and events rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Genre likely depends on overall story and events rather than fine visual detail.""}"
2133,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_70,What event is mainly narrated in the video?,"[""Theft"", ""Romance"", ""Dance"", ""Chase""]",A,"{""choices"": ""[\""Theft\"", \""Romance\"", \""Dance\"", \""Chase\""]"", ""correct_choice"": ""A"", ""question"": ""What event is mainly narrated in the video?"", ""video_id"": ""7_topic_reasoning/movie101_70""}",0.0,0.0,tie,route_112,route_112,0.93,"The question asks for the main narrated event, which depends on overall temporal context and story understanding rather than fine visual detail.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""The question asks for the main narrated event, which depends on overall temporal context and story understanding rather than fine visual detail.""}"
2134,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_70,What is the genre of this film?,"[""Sci-Fi"", ""Romance"", ""Action"", ""Mystery""]",C,"{""choices"": ""[\""Sci-Fi\"", \""Romance\"", \""Action\"", \""Mystery\""]"", ""correct_choice"": ""C"", ""question"": ""What is the genre of this film?"", ""video_id"": ""7_topic_reasoning/movie101_70""}",0.0,0.0,tie,route_112,route_112,0.74,Genre questions usually need broader story and temporal context rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""Genre questions usually need broader story and temporal context rather than fine visual detail.""}"
2135,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_71,What event is primarily depicted in the video?,"[""Prison Break"", ""Romance"", ""Dance"", ""Competition""]",A,"{""choices"": ""[\""Prison Break\"", \""Romance\"", \""Dance\"", \""Competition\""]"", ""correct_choice"": ""A"", ""question"": ""What event is primarily depicted in the video?"", ""video_id"": ""7_topic_reasoning/movie101_71""}",1.0,1.0,tie,route_112,route_112,0.93,"The question asks about the main event depicted, which depends on overall temporal context and action rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""The question asks about the main event depicted, which depends on overall temporal context and action rather than fine visual detail.""}"
2136,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_71,What is the genre of this film?,"[""Romance"", ""Comedy"", ""Mystery"", ""Science Fiction""]",B,"{""choices"": ""[\""Romance\"", \""Comedy\"", \""Mystery\"", \""Science Fiction\""]"", ""correct_choice"": ""B"", ""question"": ""What is the genre of this film?"", ""video_id"": ""7_topic_reasoning/movie101_71""}",0.0,0.0,tie,route_112,route_112,0.74,Genre usually depends on overall story and temporal context rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""Genre usually depends on overall story and temporal context rather than fine visual detail.""}"
2137,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_72,In what setting does the majority of the video take place?,"[""Ancient Folk"", ""Modern City"", ""Modern Rural"", ""Ancient Palace""]",A,"{""choices"": ""[\""Ancient Folk\"", \""Modern City\"", \""Modern Rural\"", \""Ancient Palace\""]"", ""correct_choice"": ""A"", ""question"": ""In what setting does the majority of the video take place?"", ""video_id"": ""7_topic_reasoning/movie101_72""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about the overall setting of most of the video, which depends on broad scene context rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the overall setting of most of the video, which depends on broad scene context rather than fine visual detail.""}"
2138,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_73,What is the main story of the film?,"[""Blind date"", ""Fighting"", ""Dancing"", ""Eating""]",A,"{""choices"": ""[\""Blind date\"", \""Fighting\"", \""Dancing\"", \""Eating\""]"", ""correct_choice"": ""A"", ""question"": ""What is the main story of the film?"", ""video_id"": ""7_topic_reasoning/movie101_73""}",1.0,1.0,tie,route_112,route_112,0.96,"Asks for main story/overall plot, which needs broader temporal context rather than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""Asks for main story/overall plot, which needs broader temporal context rather than fine visual detail.""}"
2139,question_choices,gpt-5.4-mini,7_topic_reasoning/movie101_73,What type of film is this?,"[""Sci-fi"", ""Comedy"", ""Mystery"", ""Romance""]",D,"{""choices"": ""[\""Sci-fi\"", \""Comedy\"", \""Mystery\"", \""Romance\""]"", ""correct_choice"": ""D"", ""question"": ""What type of film is this?"", ""video_id"": ""7_topic_reasoning/movie101_73""}",1.0,1.0,tie,route_112,route_112,0.74,Film genre usually depends on overall story and temporal context rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""Film genre usually depends on overall story and temporal context rather than fine visual detail.""}"
