example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
832,question,gpt-5.4-mini,rSE2YPcv89U,What part of the body is used to score the second goal?,"[""The chest"", ""The back"", ""The head"", ""Right foot""]",D,"{""choices"": ""[\""The chest\"", \""The back\"", \""The head\"", \""Right foot\""]"", ""correct_choice"": ""D"", ""question"": ""What part of the body is used to score the second goal?"", ""video_id"": ""rSE2YPcv89U""}",0.0,0.0,tie,route_112,route_112,0.86,The question asks about an event in the video and likely depends on temporal context around the second goal rather than fine visual detail.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about an event in the video and likely depends on temporal context around the second goal rather than fine visual detail.""}"
833,question,gpt-5.4-mini,rSE2YPcv89U,Which player is responsible for the first throw-in?,"[""Player 7"", ""Player 4"", ""Player 5"", ""Player 8""]",B,"{""choices"": ""[\""Player 7\"", \""Player 4\"", \""Player 5\"", \""Player 8\""]"", ""correct_choice"": ""B"", ""question"": ""Which player is responsible for the first throw-in?"", ""video_id"": ""rSE2YPcv89U""}",0.0,0.0,tie,route_112,route_112,0.86,Needs temporal order to identify the first throw-in.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal order to identify the first throw-in.""}"
834,question,gpt-5.4-mini,rSE2YPcv89U,Which team scores the first goal of the match?,"[""It is an goal scored by an Livepool's player"", ""It is an own goal scored by an Livepool's player"", ""It is an own goal scored by an Arsenal player"", ""It is an goal scored by an Barcelona's player""]",C,"{""choices"": ""[\""It is an goal scored by an Livepool's player\"", \""It is an own goal scored by an Livepool's player\"", \""It is an own goal scored by an Arsenal player\"", \""It is an goal scored by an Barcelona's player\""]"", ""correct_choice"": ""C"", ""question"": ""Which team scores the first goal of the match?"", ""video_id"": ""rSE2YPcv89U""}",1.0,1.0,tie,route_112,route_112,0.93,Needs temporal order to identify the first goal in the match.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Needs temporal order to identify the first goal in the match.""}"
835,question,gpt-5.4-mini,rSE2YPcv89U,Why did Player number 4 in white push down Player number 17 in purple during the match?,"[""Player number 4 in white was attempting to maneuver past Player number 17 in purple during an offensive play."", ""Player number 4 in white was retaliating for an earlier foul by Player number 17 in purple."", ""Player number 4 in white was making a defensive play to prevent Player number 17 in purple from successfully dribbling past him."", ""It was an accidental collision as both players were competing for the ball.""]",C,"{""choices"": ""[\""Player number 4 in white was attempting to maneuver past Player number 17 in purple during an offensive play.\"", \""Player number 4 in white was retaliating for an earlier foul by Player number 17 in purple.\"", \""Player number 4 in white was making a defensive play to prevent Player number 17 in purple from successfully dribbling past him.\"", \""It was an accidental collision as both players were competing for the ball.\""]"", ""correct_choice"": ""C"", ""question"": ""Why did Player number 4 in white push down Player number 17 in purple during the match?"", ""video_id"": ""rSE2YPcv89U""}",1.0,1.0,tie,route_112,route_112,0.86,Needs temporal context and action causality during the match rather than fine visual detail.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal context and action causality during the match rather than fine visual detail.""}"
836,question,gpt-5.4-mini,rk24OUu_kJQ,"Before the main singer comes on stage wearing a white dress with embellishments on it, there is a music band performing on the stage. How many musicians are playing the electric piano?","[""3"", ""1"", ""0"", ""2""]",D,"{""choices"": ""[\""3\"", \""1\"", \""0\"", \""2\""]"", ""correct_choice"": ""D"", ""question"": ""Before the main singer comes on stage wearing a white dress with embellishments on it, there is a music band performing on the stage. How many musicians are playing the electric piano?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,0.0,tie,route_112,route_112,0.86,Needs temporal ordering and stage-event context before the singer appears.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal ordering and stage-event context before the singer appears.""}"
837,question,gpt-5.4-mini,rk24OUu_kJQ,How does the audience near the stage at the first floor watch the performance?,"[""They stands and watch"", ""There is no audience near the stage"", ""They sit on chairs and watch"", ""They try to step onto the stage and watch""]",A,"{""choices"": ""[\""They stands and watch\"", \""There is no audience near the stage\"", \""They sit on chairs and watch\"", \""They try to step onto the stage and watch\""]"", ""correct_choice"": ""A"", ""question"": ""How does the audience near the stage at the first floor watch the performance?"", ""video_id"": ""rk24OUu_kJQ""}",1.0,1.0,tie,route_112,route_112,0.84,"Asks about audience behavior during a performance, likely needing broader temporal/contextual understanding rather than fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""Asks about audience behavior during a performance, likely needing broader temporal/contextual understanding rather than fine visual detail.""}"
838,question,gpt-5.4-mini,rk24OUu_kJQ,How many backup dancers struggle out of the silver cloth that is placed on the ground?,"[""8"", ""4"", ""6"", ""2""]",B,"{""choices"": ""[\""8\"", \""4\"", \""6\"", \""2\""]"", ""correct_choice"": ""B"", ""question"": ""How many backup dancers struggle out of the silver cloth that is placed on the ground?"", ""video_id"": ""rk24OUu_kJQ""}",1.0,1.0,tie,route_112,route_112,0.88,Needs counting an action in the scene; temporal coverage helps track who struggles out of the cloth.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Needs counting an action in the scene; temporal coverage helps track who struggles out of the cloth.""}"
839,question,gpt-5.4-mini,rk24OUu_kJQ,"How many bracelets does the main singer wear during the song where she pushes a dancer wearing a red hat, interacts with him, and then interacts with another dancer wearing a black hat?","[""She wears two bracelets on her left hand and one on her right hand"", ""She wears three bracelets on her right hand"", ""She wears two bracelets on her right hand and one on her left hand"", ""She wears three bracelets on her left hand""]",B,"{""choices"": ""[\""She wears two bracelets on her left hand and one on her right hand\"", \""She wears three bracelets on her right hand\"", \""She wears two bracelets on her right hand and one on her left hand\"", \""She wears three bracelets on her left hand\""]"", ""correct_choice"": ""B"", ""question"": ""How many bracelets does the main singer wear during the song where she pushes a dancer wearing a red hat, interacts with him, and then interacts with another dancer wearing a black hat?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,0.0,tie,route_112,route_112,0.86,Needs tracking events and interactions across the song to identify the singer and count bracelets.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs tracking events and interactions across the song to identify the singer and count bracelets.""}"
840,question,gpt-5.4-mini,rk24OUu_kJQ,How many candles are there on the candlestick on top of the Yamaha piano?,"[""6"", ""1"", ""3"", ""5""]",D,"{""choices"": ""[\""6\"", \""1\"", \""3\"", \""5\""]"", ""correct_choice"": ""D"", ""question"": ""How many candles are there on the candlestick on top of the Yamaha piano?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,0.0,tie,route_224,route_224,0.96,Requires counting a small object and likely fine visual detail on the piano.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Requires counting a small object and likely fine visual detail on the piano.""}"
841,question,gpt-5.4-mini,rk24OUu_kJQ,How many coats does the female singer change between when she gets off the music box and when she enters it again?,"[""2"", ""1"", ""0"", ""3""]",A,"{""choices"": ""[\""2\"", \""1\"", \""0\"", \""3\""]"", ""correct_choice"": ""A"", ""question"": ""How many coats does the female singer change between when she gets off the music box and when she enters it again?"", ""video_id"": ""rk24OUu_kJQ""}",1.0,1.0,tie,route_112,route_112,0.88,"Requires tracking changes over time and comparing events before/after, so wider temporal coverage is more useful.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Requires tracking changes over time and comparing events before/after, so wider temporal coverage is more useful.""}"
842,question,gpt-5.4-mini,rk24OUu_kJQ,How many dancers are there when Britney Spears first stands on the ground?,"[""6"", ""2"", ""4"", ""3""]",B,"{""choices"": ""[\""6\"", \""2\"", \""4\"", \""3\""]"", ""correct_choice"": ""B"", ""question"": ""How many dancers are there when Britney Spears first stands on the ground?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,0.0,tie,route_112,route_112,0.86,Needs temporal context to identify the moment Britney first stands on the ground and count dancers then.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal context to identify the moment Britney first stands on the ground and count dancers then.""}"
843,question,gpt-5.4-mini,rk24OUu_kJQ,There is a song in which the backup dancers wear black-and-white striped clothes. What colors are the flags that some dancers wave?,"[""White, yellow, blue and black"", ""Purple, green, yellow and black"", ""Orange, yellow, white and black"", ""Red, yellow, blue and black""]",A,"{""choices"": ""[\""White, yellow, blue and black\"", \""Purple, green, yellow and black\"", \""Orange, yellow, white and black\"", \""Red, yellow, blue and black\""]"", ""correct_choice"": ""A"", ""question"": ""There is a song in which the backup dancers wear black-and-white striped clothes. What colors are the flags that some dancers wave?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,1.0,route_224,route_224,route_224,0.74,"The question asks about specific visual details (flag colors and dancers’ clothing), so higher spatial resolution is more useful.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""The question asks about specific visual details (flag colors and dancers’ clothing), so higher spatial resolution is more useful.""}"
844,question,gpt-5.4-mini,rk24OUu_kJQ,There is a song in which the female singer wears a tight fitting astronaut suit. How does she leave the stage?,"[""She is carried down by the dancers"", ""She goes downstairs from one side of the stage"", ""She descends in the elevator on the stage"", ""She is hoisted off the stage by a wire""]",C,"{""choices"": ""[\""She is carried down by the dancers\"", \""She goes downstairs from one side of the stage\"", \""She descends in the elevator on the stage\"", \""She is hoisted off the stage by a wire\""]"", ""correct_choice"": ""C"", ""question"": ""There is a song in which the female singer wears a tight fitting astronaut suit. How does she leave the stage?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,0.0,tie,route_224,route_224,0.78,Needs fine visual detail to identify the singer’s outfit and stage exit behavior.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Needs fine visual detail to identify the singer’s outfit and stage exit behavior.""}"
845,question,gpt-5.4-mini,rk24OUu_kJQ,There is a song in which the singer wears a green bikini and has a piece of fabric tied around her body. Where is the green fabric tied to?,"[""Her right leg"", ""Her right arm"", ""Her wrist"", ""Her left arm""]",B,"{""choices"": ""[\""Her right leg\"", \""Her right arm\"", \""Her wrist\"", \""Her left arm\""]"", ""correct_choice"": ""B"", ""question"": ""There is a song in which the singer wears a green bikini and has a piece of fabric tied around her body. Where is the green fabric tied to?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,0.0,tie,route_224,route_224,0.86,"The question asks about a small visual detail of clothing and fabric placement, which needs higher spatial resolution.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks about a small visual detail of clothing and fabric placement, which needs higher spatial resolution.""}"
846,question,gpt-5.4-mini,rk24OUu_kJQ,What does the singer do after she sits down next to the pianist?,"[""She sings a song"", ""She chats with the audience and plays the piano"", ""She has a rest and drinks some water"", ""She greets her fans around the world""]",D,"{""choices"": ""[\""She sings a song\"", \""She chats with the audience and plays the piano\"", \""She has a rest and drinks some water\"", \""She greets her fans around the world\""]"", ""correct_choice"": ""D"", ""question"": ""What does the singer do after she sits down next to the pianist?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,0.0,tie,route_112,route_112,0.88,"The question asks about an action sequence after sitting down, so temporal order and event progression matter more than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""The question asks about an action sequence after sitting down, so temporal order and event progression matter more than fine visual detail.""}"
847,question,gpt-5.4-mini,rk24OUu_kJQ,What instrument does the first person who wears black outfit play?,"[""Guitar"", ""Drum kit"", ""Bass"", ""Piano""]",C,"{""choices"": ""[\""Guitar\"", \""Drum kit\"", \""Bass\"", \""Piano\""]"", ""correct_choice"": ""C"", ""question"": ""What instrument does the first person who wears black outfit play?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,0.0,tie,route_224,route_224,0.84,Needs identifying a specific person and instrument from visual details.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.84,""reason"":""Needs identifying a specific person and instrument from visual details.""}"
848,question,gpt-5.4-mini,rk24OUu_kJQ,What is this video about?,"[""Signing ceremony"", ""Vocal concert"", ""Dance competition"", ""Fashion show""]",B,"{""choices"": ""[\""Signing ceremony\"", \""Vocal concert\"", \""Dance competition\"", \""Fashion show\""]"", ""correct_choice"": ""B"", ""question"": ""What is this video about?"", ""video_id"": ""rk24OUu_kJQ""}",1.0,1.0,tie,route_112,route_112,0.62,"The question asks for overall video content, which usually benefits from wider temporal coverage.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.62,""reason"":""The question asks for overall video content, which usually benefits from wider temporal coverage.""}"
849,question,gpt-5.4-mini,rk24OUu_kJQ,What word best describes the atmosphere of the second song?,"[""Relaxing"", ""Darksome"", ""Gory"", ""Lively""]",B,"{""choices"": ""[\""Relaxing\"", \""Darksome\"", \""Gory\"", \""Lively\""]"", ""correct_choice"": ""B"", ""question"": ""What word best describes the atmosphere of the second song?"", ""video_id"": ""rk24OUu_kJQ""}",0.0,0.0,tie,route_112,route_112,0.86,"Asks about the atmosphere of the second song, which likely depends on temporal context and overall sequence rather than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Asks about the atmosphere of the second song, which likely depends on temporal context and overall sequence rather than fine visual detail.""}"
850,question,gpt-5.4-mini,rp4NKWb7dXk,How does Athlete No. 403 feel after completing her movements?,"[""She is very excited"", ""She's a little upset"", ""She is angry"", ""She is very satisfied""]",B,"{""choices"": ""[\""She is very excited\"", \""She's a little upset\"", \""She is angry\"", \""She is very satisfied\""]"", ""correct_choice"": ""B"", ""question"": ""How does Athlete No. 403 feel after completing her movements?"", ""video_id"": ""rp4NKWb7dXk""}",0.0,0.0,tie,route_112,route_112,0.84,"Asks about an athlete’s state after completing movements, likely needing temporal context and action sequence rather than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""Asks about an athlete’s state after completing movements, likely needing temporal context and action sequence rather than fine visual detail.""}"
851,question,gpt-5.4-mini,rp4NKWb7dXk,How many countries send two athletes?,"[""2"", ""1"", ""4"", ""3""]",A,"{""choices"": ""[\""2\"", \""1\"", \""4\"", \""3\""]"", ""correct_choice"": ""A"", ""question"": ""How many countries send two athletes?"", ""video_id"": ""rp4NKWb7dXk""}",1.0,1.0,tie,route_112,route_112,0.86,Needs counting across the video/overall context rather than fine visual detail.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs counting across the video/overall context rather than fine visual detail.""}"
852,question,gpt-5.4-mini,rp4NKWb7dXk,What action did she take?,"[""She lies down"", ""She sticks out her tongue"", ""She squats down"", ""She sits down""]",B,"{""choices"": ""[\""She lies down\"", \""She sticks out her tongue\"", \""She squats down\"", \""She sits down\""]"", ""correct_choice"": ""B"", ""question"": ""What action did she take?"", ""video_id"": ""rp4NKWb7dXk""}",1.0,1.0,tie,route_112,route_112,0.74,"The question asks about an action, which often depends on temporal context and event understanding rather than fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""The question asks about an action, which often depends on temporal context and event understanding rather than fine visual detail.""}"
853,question,gpt-5.4-mini,rp4NKWb7dXk,What color gloves does athlete 404 have on his hand?,"[""Yellow"", ""Black"", ""Write"", ""Red""]",C,"{""choices"": ""[\""Yellow\"", \""Black\"", \""Write\"", \""Red\""]"", ""correct_choice"": ""C"", ""question"": ""What color gloves does athlete 404 have on his hand?"", ""video_id"": ""rp4NKWb7dXk""}",0.0,0.0,tie,route_224,route_224,0.96,"Asks about a small visual detail (glove color), so higher spatial resolution is preferable.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Asks about a small visual detail (glove color), so higher spatial resolution is preferable.""}"
854,question,gpt-5.4-mini,rp4NKWb7dXk,What color is athlete 411 wearing?,"[""Silver"", ""Red"", ""White"", ""Black""]",A,"{""choices"": ""[\""Silver\"", \""Red\"", \""White\"", \""Black\""]"", ""correct_choice"": ""A"", ""question"": ""What color is athlete 411 wearing?"", ""video_id"": ""rp4NKWb7dXk""}",0.0,0.0,tie,route_224,route_224,0.98,"Asks about clothing color, which needs fine visual detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.98,""reason"":""Asks about clothing color, which needs fine visual detail.""}"
855,question,gpt-5.4-mini,rp4NKWb7dXk,What color-based gymnastics clothes do the athletes with number 354 wear?,"[""Baby blue"", ""Light red"", ""Yellow"", ""Bark blue""]",D,"{""choices"": ""[\""Baby blue\"", \""Light red\"", \""Yellow\"", \""Bark blue\""]"", ""correct_choice"": ""D"", ""question"": ""What color-based gymnastics clothes do the athletes with number 354 wear?"", ""video_id"": ""rp4NKWb7dXk""}",0.0,0.0,tie,route_224,route_224,0.96,"Asks about clothing color and athlete number, which needs fine visual detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Asks about clothing color and athlete number, which needs fine visual detail.""}"
856,question,gpt-5.4-mini,rp4NKWb7dXk,What does the first thing the second athlete do when she comes to playing field?,"[""She bows to the audience"", ""She puts on magnesium powder"", ""She sprays disinfectant on the parallel bars"", ""She talks to the coach""]",C,"{""choices"": ""[\""She bows to the audience\"", \""She puts on magnesium powder\"", \""She sprays disinfectant on the parallel bars\"", \""She talks to the coach\""]"", ""correct_choice"": ""C"", ""question"": ""What does the first thing the second athlete do when she comes to playing field?"", ""video_id"": ""rp4NKWb7dXk""}",0.0,1.0,route_224,route_112,route_112,0.84,"The question asks about the first action in a sequence, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""The question asks about the first action in a sequence, so wider temporal coverage is more useful.""}"
857,question,gpt-5.4-mini,rp4NKWb7dXk,What does the last athlete on the field do after she comes off the field?,"[""She communicates with the coach"", ""She waves to the people around her"", ""She wears clothes"", ""She hugs the people around her""]",C,"{""choices"": ""[\""She communicates with the coach\"", \""She waves to the people around her\"", \""She wears clothes\"", \""She hugs the people around her\""]"", ""correct_choice"": ""C"", ""question"": ""What does the last athlete on the field do after she comes off the field?"", ""video_id"": ""rp4NKWb7dXk""}",0.0,0.0,tie,route_112,route_112,0.88,"Needs temporal sequence and post-event action, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Needs temporal sequence and post-event action, so wider temporal coverage is more useful.""}"
858,question,gpt-5.4-mini,rp4NKWb7dXk,What does the man in red do after high-fiving athlete No.385 after her performance?,"[""He hugs the athlete"", ""He shakes hands with the athletes"", ""He pats the athlete on the back"", ""He quarrels with the athlete""]",C,"{""choices"": ""[\""He hugs the athlete\"", \""He shakes hands with the athletes\"", \""He pats the athlete on the back\"", \""He quarrels with the athlete\""]"", ""correct_choice"": ""C"", ""question"": ""What does the man in red do after high-fiving athlete No.385 after her performance?"", ""video_id"": ""rp4NKWb7dXk""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about an action after a performance, so temporal order and event sequence matter more than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about an action after a performance, so temporal order and event sequence matter more than fine visual detail.""}"
859,question,gpt-5.4-mini,rp4NKWb7dXk,What happened to the British athlete when she landed?,"[""There are some mistakes in her landing"", ""She falls down when she lands"", ""When she lands, she takes a step forward"", ""Her landing moves are perfect""]",A,"{""choices"": ""[\""There are some mistakes in her landing\"", \""She falls down when she lands\"", \""When she lands, she takes a step forward\"", \""Her landing moves are perfect\""]"", ""correct_choice"": ""A"", ""question"": ""What happened to the British athlete when she landed?"", ""video_id"": ""rp4NKWb7dXk""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about an event outcome after landing, which likely depends on temporal sequence and action context rather than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about an event outcome after landing, which likely depends on temporal sequence and action context rather than fine visual detail.""}"
860,question,gpt-5.4-mini,rp4NKWb7dXk,What is the hairstyle of athlete 385?,"[""Tie up a braid"", ""Tie up two braids"", ""Black short hair"", ""Crew cut""]",A,"{""choices"": ""[\""Tie up a braid\"", \""Tie up two braids\"", \""Black short hair\"", \""Crew cut\""]"", ""correct_choice"": ""A"", ""question"": ""What is the hairstyle of athlete 385?"", ""video_id"": ""rp4NKWb7dXk""}",0.0,1.0,route_224,route_224,route_224,0.97,Asks about a fine visual detail of a specific person’s appearance.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.97,""reason"":""Asks about a fine visual detail of a specific person’s appearance.""}"
861,question,gpt-5.4-mini,rp4NKWb7dXk,What is the main color of the venue?,"[""Black"", ""Red"", ""Pink"", ""Blue""]",C,"{""choices"": ""[\""Black\"", \""Red\"", \""Pink\"", \""Blue\""]"", ""correct_choice"": ""C"", ""question"": ""What is the main color of the venue?"", ""video_id"": ""rp4NKWb7dXk""}",1.0,1.0,tie,route_224,route_224,0.88,"Asks about the venue’s main color, which requires fine visual detail and scene appearance.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.88,""reason"":""Asks about the venue’s main color, which requires fine visual detail and scene appearance.""}"
862,question,gpt-5.4-mini,rp4NKWb7dXk,What is the second athlete's number?,"[""403"", ""205"", ""120"", ""304""]",A,"{""choices"": ""[\""403\"", \""205\"", \""120\"", \""304\""]"", ""correct_choice"": ""A"", ""question"": ""What is the second athlete's number?"", ""video_id"": ""rp4NKWb7dXk""}",1.0,0.0,route_112,route_224,route_224,0.93,"Asks for a specific athlete’s number, which requires fine visual detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Asks for a specific athlete’s number, which requires fine visual detail.""}"
863,question,gpt-5.4-mini,rp4NKWb7dXk,What is this athlete's number?,"[""332"", ""365"", ""23"", ""335""]",D,"{""choices"": ""[\""332\"", \""365\"", \""23\"", \""335\""]"", ""correct_choice"": ""D"", ""question"": ""What is this athlete's number?"", ""video_id"": ""rp4NKWb7dXk""}",1.0,1.0,tie,route_224,route_224,0.96,"Asks for a jersey number, which requires fine visual detail.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Asks for a jersey number, which requires fine visual detail.""}"
